customer_id,customer_name,as_of_date,credit_limit,outstanding_amount,not_due_amount,days_1_30,days_31_60,days_61_90,days_90_plus,last_payment_date,block_flag,collector_note
PIDDLR000176,Metro Jagan Distributors,2026-03-31,2000000,575334.27,450672.14,25362.53,28691.57,15454.23,36771.14,2025-08-11,N,promised next week
PIDDLR000177,Metro Manoj Traders,2026-03-31,2000000,606508.79,320082.98,89782.23,94883.58,16057.68,61041.55,2025-12-29,N,limit increase requested
PIDDLR000178,Prime Deepak Traders & Co,2026-03-31,5000000,2574450.15,2082613.12,119657.35,153573.13,116335.22,111093.12,2026-02-04,Y,cheque bounce
PIDDLR000179,Prime Farida Stores,2026-03-31,750000,669703.53,165803.03,165096.16,108033.84,34652.60,106555.71,2025-08-03,N,cheque bounce
PIDDLR000180,Star Rafiq Agro,31/03/2026,500000,164754.01,94997.37,16107.06,21806.06,5624.06,12718.55,2025-09-07,N,
PIDDLR000181,Prime Hari Services,03/31/2026,250000,199689.89,107253.50,23475.33,32348.94,6886.09,11537.97,2026-02-16,Y,limit increase requested
PIDDLR000182,Balaji Geetha Agencies,2026-03-31,500000,414918.05,253087.35,43672.60,40651.73,11235.69,24442.14,12/15/2025,N,cheque bounce
PIDDLR000183,Murugan Farida Enterprises,2026-03-31,2000000,1711077.16,1201609.47,130545.77,113311.86,104362.12,189496.10,2026-03-23,N,promised next week
PIDDLR000184,Sri Manoj Fertilisers,2026-03-31,7500000,7206273.77,3445784.81,784582.78,552080.36,699300.40,1685921.05,2025-10-06,N,owner not reachable
PIDDLR000185,Star Anand Enterprises,2026-03-31,500000,396858.38,330910.81,20641.77,13562.89,7038.34,22448.78,2026-02-11,Y,cheque bounce
PIDDLR000186,Modern Deepak Mart,31-Mar-26,1200000,909075.74,676556.92,61318.78,72590.24,42459.94,73591.50,2025-07-28,Y,owner not reachable
PIDDLR000187,United Hari Hardware,2026-03-31,250000,73084.15,48085.25,8395.50,6270.78,4722.40,8881.32,05/03/2026,N,owner not reachable
PIDDLR000188,Shree Hari Distributors,03/31/2026,1200000,94675.03,52967.45,12882.92,7238.02,9150.65,6869.62,04-Jan-26,N,
PIDDLR000189,Metro Suresh Sales,03/31/2026,2000000,1646584.87,1559700.52,22927.74,22508.68,11478.33,14721.21,09-Jul-25,N,claims adjusted
PIDDLR000190,Shree Kavya Distributors Ltd,2026-03-31,2000000,201980.19,148478.68,10913.38,9403.93,7092.07,9155.69,2025-10-02,N,
PIDDLR000191,Modern Hari Enterprises,2026-03-31,3500000,1416751.79,1128892.64,54283.10,67144.41,34545.10,120310.64,2025-10-26,N,limit increase requested
PIDDLR000192,Vijaya Jagan Distributors,2026-03-31,2000000,1424785.71,690277.49,118218.24,131800.66,133456.84,189764.39,2025-09-11,N,limit increase requested
PIDDLR000193,Kaveri Sanjay Distributors,2026-03-31,5000000,2831062.81,1556196.68,292297.21,203330.31,213552.03,119969.19,2025-09-21,N,
PIDDLR000194,New Anand Distributors,2026-03-31,500000,133358.60,122843.62,1767.59,2054.74,2389.08,4084.64,2025-11-13,N,owner not reachable
PIDDLR000195,Sri Ganesh Services,2026-03-31,3500000,3344379.61,3075492.82,85616.80,39912.49,40033.77,116747.61,2026-01-03,N,limit increase requested
PIDDLR000196,Star Bala Distributors,2026-03-31,3500000,548096.15,485334.30,20278.64,16761.12,4971.18,5689.16,09-Aug-25,Y,
PIDDLR000197,Kaveri Senthil Distributors,2026-03-31,250000,174948.06,124010.88,13187.24,9726.94,10287.60,18337.68,2025-11-07,N,cheque bounce
PIDDLR000198,United Chandra Tyres,2026-03-31,5000000,3191833.89,1295757.55,357590.94,524687.61,368010.11,296782.35,2026-03-06,Y,limit increase requested
PIDDLR000199,Mahalakshmi Irfan Chemicals,2026-03-31,750000,510089.18,374689.61,45974.61,39107.46,23417.04,55101.55,2026-03-14,N,
PIDDLR000200,Kaveri Meena Depot,2026-03-31,2000000,1597304.40,867955.90,230633.31,237455.82,167884.99,47200.41,2025-07-30,N,cheque bounce
PIDDLR000201,Modern Manoj Distributors,2026-03-31,7500000,2520716.43,1866124.69,227648.91,141114.53,158930.09,54470.06,09/21/2025,Y,promised next week
PIDDLR000202,United Lakshmi Services,2026-03-31,3500000,3838526.65,2086947.82,526649.38,595947.68,385152.34,714218.13,27/08/2025,Y,promised next week
PIDDLR000203,Ganesh Venkatesh Agro,2026-03-31,2000000,1445028.99,1269309.26,27290.99,41518.27,40005.96,15136.35,2025-11-06,N,owner not reachable
PIDDLR000204,GANESH FARIDA DISTRIBUTORS,31/03/2026,2000000,560123.93,474893.32,15035.96,24212.10,18721.79,6353.87,2025-12-18,N,promised next week
PIDDLR000205,United Sowmya Mart,2026-03-31,1200000,1060890.79,549626.80,100372.36,166372.79,118321.73,224074.68,2026-01-19,Y,promised next week
PIDDLR000206,Modern Chandra Sales Pvt,2026-03-31,3500000,3803432.15,2123803.75,335469.24,481266.46,382887.30,585258.70,2025-10-21,Y,
PIDDLR000207,Sree Karthik Distributors,2026-03-31,500000,171160.68,117190.80,13483.13,13488.81,10007.80,11402.74,03/01/2026,Y,promised next week
PIDDLR000208,Balaji Lokesh Distributors,2026-03-31,500000,514784.33,317520.39,30683.93,40591.08,42057.65,53341.49,20/02/2026,N,cheque bounce
PIDDLR000209,Sree Karthik Distributors,2026-03-31,1200000,906557.32,672618.71,66509.69,61330.54,22935.60,97926.20,2025-07-10,Y,claims adjusted
PIDDLR000210,SRI Irfan Traders,2026-03-31,2000000,2277828.19,1549259.10,153706.68,253297.08,36445.16,237029.17,2025-10-27,N,promised next week
PIDDLR000211,New Anand Distributors,2026-03-31,1200000,913983.35,529845.20,74516.25,125024.89,26606.82,121131.31,07/18/2025,Y,cheque bounce
PIDDLR000212,Kaveri Irfan Hardware,03/31/2026,1200000,179963.92,127342.80,10217.96,8725.99,2813.97,10549.21,2026-03-05,Y,promised next week
PIDDLR000213,Royal Farida Traders,2026-03-31,500000,294931.08,28823.31,80087.35,32199.53,14947.44,81948.26,2025-07-13,N,cheque bounce
PIDDLR000214,Lucky Lakshmi Distributors,2026-03-31,750000,84791.09,62752.35,6936.15,4360.19,3134.17,5556.60,2025-07-21,N,claims adjusted
PIDDLR000215,Kaveri Meena Mart,31-Mar-26,3500000,4401703.28,3869050.98,174859.21,130125.19,58583.55,169681.32,29/07/2025,Y,
PIDDLR000216,Mahalakshmi Jagan Distributors,31/03/2026,1200000,1263872.93,858765.38,62703.42,126749.86,39748.99,155205.33,17/02/2026,N,promised next week
PIDDLR000217,Ganesh Karthik Depot,2026-03-31,7500000,965096.58,858490.44,29003.01,29749.14,10611.01,11481.24,2025-08-13,Y,owner not reachable
PIDDLR000218,Shri Lokesh Distributors,2026-03-31,2000000,450962.29,271093.64,48199.23,56520.56,38280.54,66356.49,08/29/2025,N,cheque bounce
PIDDLR000219,Metro Meena Distributors,2026-03-31,1200000,633618.66,332395.04,94750.76,84899.49,47319.77,104299.30,2025-07-29,Y,cheque bounce
PIDDLR000220,Mahalakshmi Sanjay Distributors,2026-03-31,1200000,227779.23,105270.51,39827.04,16875.82,7408.13,6126.06,2025-12-01,N,cheque bounce
PIDDLR000221,Prime Karthik Distributors,2026-03-31,750000,433727.63,339055.00,26589.40,13493.50,11893.42,26703.78,2026-01-22,N,claims adjusted
PIDDLR000222,National Ganesh Distributors,2026-03-31,1200000,136897.40,108483.98,5964.45,5081.43,6952.59,4407.75,28-Mar-26,N,cheque bounce
PIDDLR000223,Vijaya Venkatesh Depot,2026-03-31,1200000,988043.96,747838.04,37139.14,68602.40,52795.19,87657.86,2026-03-28,N,claims adjusted
PIDDLR000224,Balaji Rafiq Fertilisers,2026-03-31,250000,57751.33,46644.12,3874.86,1490.16,1881.85,3998.18,2025-07-14,N,cheque bounce
PIDDLR000225,Star Sowmya Fertilisers,2026-03-31,3500000,3992170.29,3692301.95,96769.81,44817.67,60106.09,118613.15,2026-01-09,N,owner not reachable
PIDDLR000226,United Lokesh Traders,2026-03-31,750000,680543.55,339316.25,69396.61,76491.36,27031.57,72689.61,2026-02-10,N,claims adjusted
PIDDLR000227,Vijaya Yusuf Sales,2026-03-31,750000,248328.53,200766.52,14600.58,10380.29,6257.54,3951.21,2025-10-23,N,limit increase requested
PIDDLR000228,Sree Irfan Services,03/31/2026,2000000,2671078.28,2023275.01,165900.50,100133.03,56016.37,53402.56,27/11/2025,N,owner not reachable
PIDDLR000229,City Manoj Distributors,2026-03-31,500000,668276.66,480461.78,52964.38,62813.86,18124.34,9990.87,2026-03-03,N,limit increase requested
PIDDLR000230,Royal Arun Distributors,2026-03-31,1200000,1483491.08,1149990.34,111623.49,111790.69,23885.86,125843.82,09/14/2025,N,limit increase requested
PIDDLR000231,Sri Manoj Hardware,31-Mar-26,500000,244343.79,118814.68,40179.66,25982.46,11366.97,28348.28,24/11/2025,N,claims adjusted
PIDDLR000232,Sree Hari Paints,2026-03-31,3500000,2299091.67,1816889.61,124804.64,156370.09,56917.86,39375.64,2026-02-18,N,
PIDDLR000233,City Naveen Distributors,2026-03-31,5000000,3925132.14,1896074.12,629157.56,431228.89,400691.92,641431.49,2025-09-28,N,cheque bounce
PIDDLR000234,Prime Revathi Tyres,31/03/2026,3500000,4407310.75,2660227.80,314361.65,455163.83,302546.85,355441.22,21/08/2025,N,
PIDDLR000235,Kaveri Naveen Paints,2026-03-31,3500000,4111785.57,2907494.04,330660.19,249620.74,95831.18,126731.28,2025-07-20,Y,cheque bounce
PIDDLR000236,Royal Farida Tyres,2026-03-31,2000000,694357.21,542389.53,49118.42,36824.39,27659.27,13314.00,2025-09-25,N,
PIDDLR000237,National Meena Hardware,2026-03-31,250000,135785.17,120919.37,2648.32,5182.96,2430.56,1248.30,2025-09-20,N,claims adjusted
PIDDLR000238,Mahalakshmi Rafiq Distributors,2026-03-31,7500000,405376.01,342895.00,12907.41,19889.75,13222.83,8388.67,2026-03-01,N,promised next week
PIDDLR000239,Modern Suresh Corporation,31-Mar-26,2000000,750983.61,483957.46,89623.68,79299.03,34833.33,54954.33,23-Aug-25,N,
PIDDLR000240,Mahalakshmi Prakash Chemicals,2026-03-31,5000000,2344687.48,611890.98,373254.02,434167.15,430192.29,732646.68,2025-08-16,N,claims adjusted
PIDDLR000241,New Hari Sales,2026-03-31,250000,166902.09,134107.50,11106.92,5082.67,6249.21,11235.28,2026-02-27,N,cheque bounce
PIDDLR000242,Royal Arun Distributors,03/31/2026,1200000,1114212.71,529723.63,132591.42,170637.89,113373.27,214117.55,01/29/2026,N,cheque bounce
PIDDLR000243,United Anand Distributors,2026-03-31,1200000,944983.75,653642.83,87281.41,57024.76,17105.23,113118.67,2025-12-09,N,
PIDDLR000244,Royal Farida Distributors,2026-03-31,7500000,1236082.54,1040637.44,31488.50,57749.66,48029.90,52346.18,2025-07-19,N,owner not reachable
PIDDLR000245,Sri Jagan Traders,2026-03-31,5000000,1641502.24,828241.83,173775.30,151891.14,49761.12,262858.43,2026-01-05,N,promised next week
PIDDLR000246,City Manoj Distributors,2026-03-31,250000,97963.81,77748.97,6586.33,4873.95,1910.37,3498.94,2025-08-15,N,cheque bounce
PIDDLR000247,New Irfan Tyres,2026-03-31,750000,401062.62,368659.79,5039.34,9767.77,6236.62,745.36,2026-02-05,N,
PIDDLR000248,GANESH KARTHIK AGENCIES,2026-03-31,750000,1003103.48,462866.13,119313.90,83906.57,69586.58,43248.11,2025-10-15,N,
PIDDLR000249,Shree Arun Traders,2026-03-31,1200000,593512.35,549640.91,14325.05,10347.19,3843.63,14056.14,2026-03-29,Y,limit increase requested
PIDDLR000250,Ganesh Prakash Distributors,2026-03-31,250000,292513.30,158673.54,24233.61,39288.84,9046.91,50954.91,03/25/2026,N,claims adjusted
PIDDLR000251,Balaji Senthil Distributors,2026-03-31,3500000,1240191.43,868097.88,115783.98,121946.28,41228.37,68158.13,2026-02-26,Y,cheque bounce
PIDDLR000252,New Yusuf Traders,31/03/2026,750000,444495.75,270425.66,33960.29,27355.47,28783.88,64999.60,2026-03-06,N,promised next week
PIDDLR000253,Modern Lakshmi Mart,2026-03-31,5000000,1263930.35,947789.30,84614.49,107152.52,45704.57,47510.85,2025-08-30,Y,limit increase requested
PIDDLR000254,City Lakshmi Distributors,2026-03-31,750000,363666.23,247085.67,33236.25,17138.66,11119.33,7913.41,2025-09-03,N,promised next week
PIDDLR000255,Murugan Venkatesh Tyres Ltd,2026-03-31,750000,134482.58,106428.62,9762.71,6226.62,5520.42,3729.00,2025-10-21,N,owner not reachable
PIDDLR000256,Mahalakshmi Karthik Agencies,2026-03-31,5000000,2149482.87,1751169.06,88920.27,131243.56,37335.41,82426.98,2026-01-22,N,
PIDDLR000257,Metro Naveen Traders,2026-03-31,7500000,7176214.88,5171273.31,303358.28,417275.12,479720.00,664007.14,2025-12-30,N,promised next week
PIDDLR000258,Balaji Lokesh Stores,2026-03-31,2000000,2081725.80,1968529.25,25631.67,33550.91,21747.88,33541.95,2026-02-05,N,promised next week
PIDDLR000259,Star Lokesh Distributors,2026-03-31,3500000,1255658.53,1090568.54,43815.07,48189.19,15950.30,73538.69,2026-03-19,N,cheque bounce
PIDDLR000260,Lucky Senthil Chemicals,2026-03-31,750000,386423.60,342140.32,7091.89,10088.53,7642.32,12391.72,2025-07-21,N,
PIDDLR000261,Lucky Jagan Agro,2026-03-31,750000,1003834.52,505803.19,112676.96,64394.16,103402.59,19408.78,24-Sep-25,Y,promised next week
PIDDLR000262,City Farida Distributors,2026-03-31,3500000,900473.94,607931.03,90905.03,55101.02,36724.46,52007.96,13/12/2025,N,promised next week
PIDDLR000263,Lucky Prakash Enterprises,2026-03-31,500000,37183.68,26517.31,1878.69,2664.26,1064.35,1476.88,2025-07-11,Y,limit increase requested
PIDDLR000264,Prime Ganesh Stores,03/31/2026,2000000,1099863.96,911167.95,38327.60,52509.00,23743.74,43800.44,2025-08-05,Y,limit increase requested
PIDDLR000265,Royal Chandra Chemicals,2026-03-31,3500000,348849.60,182246.32,36781.47,24788.91,15563.80,38738.43,2026-03-05,Y,limit increase requested
PIDDLR000266,Prime Deepak Corporation,2026-03-31,7500000,6344216.99,4251297.40,432585.15,395804.65,130598.68,309852.09,2025-12-13,Y,owner not reachable
PIDDLR000267,Ganesh Meena Agro,31-Mar-26,1200000,662067.29,402033.46,87609.40,38386.65,40248.19,24201.07,2025-07-01,N,owner not reachable
PIDDLR000268,Sri Sanjay Agro,2026-03-31,250000,325336.21,151079.40,39938.70,28335.33,32555.67,56720.29,2026-03-12,N,
PIDDLR000269,Metro Kavya Stores,2026-03-31,1200000,962254.72,497497.71,126028.26,124311.74,25056.40,14088.12,2025-10-30,N,owner not reachable
PIDDLR000270,New Bala Associates,2026-03-31,3500000,377867.64,244877.19,29430.88,27841.29,19915.16,36904.31,06-Dec-25,Y,cheque bounce
PIDDLR000271,Kaveri Anand Chemicals,2026-03-31,500000,612600.90,347768.10,41039.77,87948.53,29460.31,44554.57,2025-10-27,N,owner not reachable
PIDDLR000272,City Prakash Traders,2026-03-31,2000000,747067.25,500380.58,85161.81,44051.01,36238.56,106293.92,2025-09-23,N,owner not reachable
PIDDLR000273,Lucky Rafiq Traders,2026-03-31,250000,226315.40,29969.01,59475.44,42059.84,22122.15,43740.28,2025-09-22,Y,cheque bounce
PIDDLR000274,Modern Senthil Agro,2026-03-31,5000000,6652721.71,3487308.55,765789.75,835378.21,451928.81,639680.53,2026-01-14,N,owner not reachable
PIDDLR000275,Royal Bala Services,2026-03-31,500000,397424.33,180225.07,59889.34,61409.64,29606.84,93652.85,2026-02-25,N,owner not reachable
PIDDLR000276,Metro Meena Distributors,2026-03-31,5000000,5855426.52,5479854.27,110286.29,112099.87,29220.65,114808.87,2026-03-25,N,owner not reachable
PIDDLR000277,Balaji Irfan Distributors,2026-03-31,5000000,3291014.64,2441553.18,188228.28,271105.72,104964.72,235995.17,2026-01-19,N,claims adjusted
PIDDLR000278,Mahalakshmi Irfan Distributors,2026-03-31,500000,122203.52,115612.41,998.47,1264.46,1492.61,1413.74,2026-02-14,N,owner not reachable
PIDDLR000279,Prime Anand Fertilisers,31-Mar-26,1200000,391527.08,217393.98,35408.69,49142.09,27762.37,31513.99,2026-01-18,N,claims adjusted
PIDDLR000280,Metro Sanjay Distributors,2026-03-31,7500000,9299300.22,5482523.68,957342.00,951755.72,212311.73,596955.46,03/12/2026,Y,limit increase requested
PIDDLR000281,Star Irfan Depot,2026-03-31,1200000,354104.12,320897.47,7059.98,10965.84,6224.18,2190.43,22/01/2026,N,owner not reachable
PIDDLR000282,Star Karthik Distributors,2026-03-31,750000,280266.29,95003.64,64376.23,45447.99,10348.40,8571.75,2025-08-31,Y,cheque bounce
PIDDLR000283,Sree Sowmya Depot,2026-03-31,1200000,267727.18,137474.86,23813.38,25165.15,17579.63,47595.35,2026-02-03,Y,
PIDDLR000284,Prime Chandra Enterprises,2026-03-31,500000,334579.11,194495.01,44851.84,31942.84,29995.25,32661.15,2026-03-31,N,owner not reachable
PIDDLR000285,Mahalakshmi Sanjay Services,2026-03-31,250000,231662.25,207345.28,6859.20,5900.57,3146.51,5808.02,2025-10-02,N,limit increase requested
PIDDLR000286,Sree Hari Distributors,2026-03-31,7500000,9145914.01,8148795.29,312781.95,161483.23,76899.12,344607.14,2025-07-06,N,owner not reachable
PIDDLR000287,Prime Revathi Distributors,2026-03-31,2000000,110855.08,54551.78,9670.10,12192.47,7720.28,9848.72,25/12/2025,N,cheque bounce
PIDDLR000288,United Deepak Distributors,31-Mar-26,2000000,952794.76,478296.97,124084.76,117032.35,79192.22,125317.15,2026-02-18,N,
PIDDLR000289,Metro Deepak Chemicals,2026-03-31,500000,321854.91,200393.92,30089.94,39338.84,18898.22,27549.00,2025-11-22,N,cheque bounce
PIDDLR000290,Mahalakshmi Sanjay Associates,03/31/2026,3500000,2159821.59,1254139.53,278752.77,140795.14,67427.02,43914.92,2025-09-15,Y,limit increase requested
PIDDLR000291,New Bala Distributors Pvt,2026-03-31,500000,324788.05,227185.50,25438.36,22794.06,23899.53,2295.88,2025-11-17,N,limit increase requested
PIDDLR000292,Sri Lakshmi Sales,2026-03-31,3500000,4361614.42,3518897.21,136517.37,174735.70,76238.82,153368.45,2026-02-11,N,limit increase requested
PIDDLR000293,SRI Chandra Paints,2026-03-31,3500000,3658760.68,1992236.26,253108.04,397825.12,356580.22,526058.81,21/09/2025,N,cheque bounce
PIDDLR000294,United Geetha Agro,2026-03-31,500000,369376.64,193484.63,39659.70,30152.51,18074.43,64660.71,2025-09-11,N,promised next week
PIDDLR000295,Metro Prakash Stores,2026-03-31,250000,269442.77,148049.27,41432.80,33432.56,23183.76,32355.15,2025-11-19,N,owner not reachable
PIDDLR000296,Mahalakshmi Revathi Distributors,2026-03-31,2000000,2409494.90,1651283.63,220057.73,121994.73,89432.94,305274.77,09/03/2025,N,limit increase requested
PIDDLR000297,Shree Prakash Corporation,31/03/2026,500000,235662.64,194073.40,12203.23,5028.56,7594.60,1582.63,2026-01-06,N,
PIDDLR000298,Shree Rafiq Corporation,2026-03-31,1200000,269201.79,203389.27,16430.88,22980.23,10206.54,14254.62,2025-09-19,N,limit increase requested
PIDDLR000299,National Geetha Distributors,2026-03-31,5000000,6025707.46,3706197.90,427125.01,479548.33,130638.59,695317.96,2025-07-19,N,limit increase requested
PIDDLR000300,Star Geetha Distributors,2026-03-31,250000,96032.82,11442.16,21790.36,12278.66,7232.07,15785.27,2025-12-23,N,claims adjusted
PIDDLR000301,Prime Prakash Enterprises,2026-03-31,7500000,6611834.40,4146810.92,705395.29,758767.21,188888.68,969453.26,2025-11-09,N,cheque bounce
PIDDLR000302,National Prakash Distributors,2026-03-31,250000,197828.56,125182.83,18410.03,14915.00,4184.80,10340.95,2025-10-24,N,cheque bounce
PIDDLR000303,MAHALAKSHMI MEENA TRADERS,2026-03-31,250000,148117.82,86415.28,16890.09,13076.28,5801.55,17014.38,2026-03-17,Y,
PIDDLR000304,Kaveri Rafiq Stores,2026-03-31,7500000,9860144.88,4326905.90,1654027.35,1033711.41,464177.74,2268169.10,2026-02-01,N,limit increase requested
PIDDLR000305,Lucky Lakshmi Distributors,2026-03-31,500000,384510.77,250399.88,32241.46,42898.70,10562.33,7837.66,2025-07-14,N,claims adjusted
PIDDLR000306,Shree Naveen Mart,2026-03-31,3500000,534986.94,265881.86,52385.28,76430.03,61824.82,106351.80,2025-09-09,Y,
PIDDLR000307,National Hari Stores,2026-03-31,2000000,180196.13,110744.29,17241.57,22042.39,5611.96,18980.09,2025-12-10,Y,cheque bounce
PIDDLR000308,National Venkatesh Mart,2026-03-31,2000000,310179.91,178032.39,25178.59,34508.50,30910.69,17219.42,2025-07-25,N,
PIDDLR000309,City Karthik Traders,2026-03-31,250000,197589.30,110483.54,24203.56,25588.61,13967.99,2602.16,28-Mar-26,N,promised next week
PIDDLR000310,Vijaya Lakshmi Distributors,31-Mar-26,750000,194015.93,118236.21,13458.07,23599.84,12301.63,7300.18,2026-01-20,N,limit increase requested
PIDDLR000311,NATIONAL BALA AGRO,2026-03-31,250000,261769.49,151345.58,16872.17,28291.16,22223.73,14413.87,2025-10-15,Y,claims adjusted
PIDDLR000312,Shree Bala Distributors,2026-03-31,500000,354017.41,41958.32,68929.02,41010.58,33928.58,10259.39,2025-10-15,N,cheque bounce
PIDDLR000313,Prime Bala Distributors Ltd,2026-03-31,250000,255561.75,198535.07,13569.83,18275.95,14142.93,24739.32,06/07/2025,Y,owner not reachable
PIDDLR000314,Metro Kavya Mart,2026-03-31,5000000,2679078.11,1761457.93,283438.66,310235.32,90203.15,391975.01,2025-09-15,N,cheque bounce
PIDDLR000315,City Revathi Associates,03/31/2026,7500000,2936675.64,1831839.22,278075.41,317853.19,161877.99,24193.96,14/08/2025,N,
PIDDLR000316,Sri Bala Fertilisers,31/03/2026,1200000,577366.57,407774.30,55596.75,51599.39,30162.39,22459.21,2025-07-20,N,cheque bounce
PIDDLR000317,Metro Priya Sales,2026-03-31,250000,270826.07,182119.24,26307.46,26362.99,18466.21,17068.53,2026-03-12,N,cheque bounce
PIDDLR000318,Mahalakshmi Geetha Traders,2026-03-31,2000000,868603.17,469171.11,100595.79,113668.86,63108.31,172360.11,2026-03-26,N,owner not reachable
PIDDLR000319,BALAJI RAFIQ DISTRIBUTORS,2026-03-31,2000000,1904852.87,1679903.76,33838.72,43677.51,42940.05,77088.66,2026-03-07,N,cheque bounce
PIDDLR000320,Shree Naveen Stores,31-Mar-26,5000000,5840471.07,4635226.67,298542.05,283953.25,225115.39,143454.60,2025-11-09,N,cheque bounce
PIDDLR000321,SRI Meena Stores,2026-03-31,3500000,1731742.10,1113932.17,206191.26,129794.07,55064.61,30621.45,2025-11-28,Y,owner not reachable
PIDDLR000322,NATIONAL RAFIQ HARDWARE,2026-03-31,750000,753902.85,628181.87,34961.67,43240.10,28371.74,3403.14,2025-10-01,N,promised next week
PIDDLR000323,Lucky Prakash Sales,2026-03-31,750000,151380.88,29479.65,34239.32,25130.46,7831.00,7739.02,2025-07-01,N,
PIDDLR000324,Royal Ganesh Depot,2026-03-31,2000000,1632808.28,1249563.78,94369.60,71986.46,42959.89,100154.61,2025-08-07,N,
PIDDLR000325,Royal Kavya Distributors,2026-03-31,750000,938304.51,151588.47,138253.00,178932.40,131561.54,295863.75,18-Mar-26,Y,promised next week
PIDDLR000326,Ganesh Sowmya Distributors,31/03/2026,250000,202033.98,117846.67,15019.68,21809.69,18757.50,3567.44,15/07/2025,N,cheque bounce
PIDDLR000327,Mahalakshmi Anand Mart,2026-03-31,500000,236648.64,150707.98,16705.40,21427.42,13670.58,2221.67,2025-12-27,N,claims adjusted
PIDDLR000328,Sri Geetha Depot,31-Mar-26,1200000,911747.20,850450.48,19628.59,10520.38,3274.88,23555.51,2025-10-20,N,owner not reachable
PIDDLR000329,National Yusuf Chemicals,2026-03-31,500000,381552.12,216561.83,28103.56,30991.05,20071.88,29014.33,2025-07-07,N,owner not reachable
PIDDLR000330,Vijaya Jagan Corporation,2026-03-31,750000,205459.43,146861.69,18430.59,8324.79,6364.35,18099.39,2026-03-20,N,owner not reachable
PIDDLR000331,Modern Bala Hardware,2026-03-31,1200000,562547.96,421909.77,28181.01,24230.11,22922.81,5454.75,2026-03-05,Y,owner not reachable
PIDDLR000332,Prime Senthil Agencies,2026-03-31,750000,391327.53,322310.32,12906.89,23559.32,5068.71,13805.81,2025-08-21,Y,promised next week
PIDDLR000333,Mahalakshmi Suresh Agencies,2026-03-31,500000,490883.97,413070.48,22143.76,16498.67,16790.29,22538.76,2025-10-17,N,
PIDDLR000334,National Ganesh Traders,2026-03-31,500000,379340.48,162839.46,68618.92,35362.57,32946.38,95719.29,06/03/2026,Y,owner not reachable
PIDDLR000335,Sri Geetha Distributors,2026-03-31,500000,513907.84,334891.97,34726.52,33797.02,27417.09,5902.03,2025-08-01,N,owner not reachable
PIDDLR000336,United Venkatesh Associates,2026-03-31,3500000,3155590.72,2318300.58,192977.70,174232.44,163412.30,143526.24,2025-10-03,Y,limit increase requested
PIDDLR000337,Metro Suresh Services,2026-03-31,1200000,624553.65,191554.72,75114.11,78398.87,105501.94,103998.81,2025-07-19,N,cheque bounce
PIDDLR000338,City Lokesh Mart,2026-03-31,5000000,6474753.30,2934175.94,660314.02,518844.74,321976.71,1098799.10,2025-11-24,N,owner not reachable
PIDDLR000339,New Meena Services,2026-03-31,1200000,1500146.08,377902.88,352408.69,172494.52,181410.48,314797.12,2026-01-09,N,
PIDDLR000340,Kaveri Senthil Distributors,2026-03-31,3500000,4375834.99,3611087.71,178216.81,107503.91,107295.16,184205.21,2025-10-13,N,
PIDDLR000341,Metro Rafiq Traders,2026-03-31,7500000,429388.93,234718.16,52434.90,40650.18,14632.53,24549.06,2025-12-17,Y,
PIDDLR000342,ROYAL YUSUF PAINTS,2026-03-31,7500000,9455621.06,7550978.63,319060.50,346936.01,180057.91,669909.02,2026-03-20,Y,
PIDDLR000343,Mahalakshmi Bala Traders,2026-03-31,5000000,5052525.42,2653407.56,695935.18,579149.42,315564.12,263387.31,08/11/2025,N,limit increase requested
PIDDLR000344,Lucky Anand Distributors,2026-03-31,5000000,5363871.53,3605135.78,464072.91,570698.61,317694.25,432606.56,07/26/2025,N,claims adjusted
PIDDLR000345,Prime Meena Distributors Pvt,2026-03-31,750000,829205.85,716813.01,36396.26,35578.55,6336.88,39795.81,2026-02-11,N,claims adjusted
PIDDLR000346,Sri Irfan Chemicals,2026-03-31,1200000,972509.96,890100.72,28663.08,22364.27,6577.54,9649.84,2026-02-24,N,cheque bounce
PIDDLR000347,KAVERI YUSUF MART,2026-03-31,2000000,2643667.17,656232.88,346387.44,422218.29,296331.66,70194.34,2025-12-01,N,promised next week
PIDDLR000348,NEW FARIDA AGRO,2026-03-31,750000,242150.52,206916.04,10731.49,9465.72,4964.95,2564.92,2025-10-15,N,
PIDDLR000349,Lucky Sanjay Chemicals,2026-03-31,500000,279104.29,137622.77,21846.38,46632.68,22942.09,33715.25,2025-10-02,N,
PIDDLR000350,Mahalakshmi Yusuf Distributors,2026-03-31,1200000,852310.05,392348.56,158915.92,154437.25,92799.31,183191.73,07-Dec-25,N,cheque bounce
PIDDLR000351,Metro Naveen Distributors,2026-03-31,500000,243019.67,112050.37,38213.59,33592.94,16692.52,38870.63,2026-01-28,Y,cheque bounce
PIDDLR000352,Sri Revathi Sales,2026-03-31,750000,516970.68,392791.65,41137.78,39210.59,12209.37,19915.72,2025-09-16,N,claims adjusted
PIDDLR000353,Mahalakshmi Irfan Distributors,2026-03-31,2000000,1072310.08,1002116.68,22539.25,14579.50,10497.92,5706.82,20/10/2025,Y,limit increase requested
PIDDLR000354,Shree Rafiq Traders,31/03/2026,7500000,3326582.76,3025833.59,47216.39,102900.72,23327.75,96869.09,09/08/2025,N,
