customer_id,customer_name,as_of_date,credit_limit,outstanding_amount,not_due_amount,days_1_30,days_31_60,days_61_90,days_90_plus,last_payment_date,block_flag,collector_note
CORDLR000566,Prime Hari Associates,2026-03-31,400000,63591.98,34663.39,5928.93,5221.29,3039.19,4801.27,2025-09-29,Y,owner not reachable
CORDLR000567,SRI KAVYA MART,2026-03-31,75000,63901.83,52733.01,3341.98,1468.24,2452.15,2429.95,03/16/2026,N,claims adjusted
CORDLR000568,SRI RAFIQ ENTERPRISES,2026-03-31,1200000,161281.99,89989.37,20170.52,21767.03,6198.16,4368.32,03/13/2026,N,claims adjusted
CORDLR000569,Kaveri Lokesh Services,2026-03-31,75000,83318.56,66703.12,5288.22,2286.22,1457.90,1712.24,2025-08-23,N,limit increase requested
CORDLR000570,Star Priya Associates,2026-03-31,150000,56148.32,30434.64,6407.26,5719.42,3922.90,6578.87,2026-02-04,Y,limit increase requested
CORDLR000571,Murugan Karthik Distributors,31/03/2026,250000,46737.91,36963.52,2792.69,3361.32,593.94,2849.91,2026-03-08,N,
CORDLR000572,Star Arun Fertilisers,2026-03-31,750000,735621.01,597607.17,45196.72,28973.79,28152.08,44834.16,2025-10-06,N,
CORDLR000573,Star Ganesh Chemicals,2026-03-31,150000,200941.95,56281.79,28636.44,39864.09,11549.55,38218.83,2025-09-18,N,
CORDLR000574,Lucky Meena Fertilisers,2026-03-31,750000,322451.59,35899.27,80615.41,62010.03,45709.22,112649.63,2026-01-06,N,cheque bounce
CORDLR000575,United Naveen Distributors,2026-03-31,250000,68271.42,61841.74,1126.86,796.21,1050.82,1695.92,2026-01-04,N,cheque bounce
CORDLR000576,Balaji Arun Stores,2026-03-31,75000,26057.59,20000.87,1015.48,1547.05,992.80,653.42,2025-10-13,Y,promised next week
CORDLR000577,CITY ANAND MART,2026-03-31,250000,316892.02,247889.07,12998.55,16375.80,4142.25,8235.57,2026-01-31,N,
CORDLR000578,Mahalakshmi Meena Agro,2026-03-31,250000,250037.52,203322.50,8328.21,5788.77,3257.52,18347.33,2025-07-31,N,claims adjusted
CORDLR000579,National Manoj Sales,2026-03-31,150000,15929.84,14692.21,416.57,373.80,291.58,41.42,2025-10-21,Y,owner not reachable
CORDLR000580,New Farida Corporation,2026-03-31,75000,21124.13,10496.89,1606.42,2001.06,1626.95,1864.13,2025-09-05,N,
CORDLR000581,National Naveen Agro,2026-03-31,100000,126019.77,90029.33,5795.79,11882.15,3281.83,15991.10,2025-07-24,N,
CORDLR000582,Sri Karthik Agro,2026-03-31,50000,35998.61,33501.49,688.37,809.87,344.50,251.98,09-Feb-26,N,cheque bounce
CORDLR000583,Murugan Farida Stores,03/31/2026,250000,75760.70,70370.35,987.18,1438.91,766.69,680.11,2026-03-30,N,cheque bounce
CORDLR000584,Sree Anand Agro,2026-03-31,1200000,75096.57,68758.69,1158.07,1644.20,780.73,891.07,2025-10-03,Y,limit increase requested
CORDLR000585,Metro Naveen Stores,2026-03-31,150000,66610.77,55135.12,2028.61,3507.54,2553.30,254.40,2025-11-24,N,cheque bounce
CORDLR000586,National Irfan Agencies,2026-03-31,150000,46744.79,41417.46,1559.37,1514.55,324.31,142.00,12/12/2025,Y,cheque bounce
CORDLR000587,MODERN GANESH ENTERPRISES,2026-03-31,75000,75601.88,20127.33,16815.90,10731.86,6459.31,6168.54,2025-11-14,Y,promised next week
CORDLR000588,Metro Farida Agro,2026-03-31,400000,370603.71,217588.15,37965.23,53462.80,24335.45,52922.83,2026-01-22,N,promised next week
CORDLR000589,National Farida Fertilisers,2026-03-31,150000,188524.14,92918.60,29165.69,20989.00,7361.61,9595.94,2025-07-27,N,
CORDLR000590,NEW SENTHIL DISTRIBUTORS,2026-03-31,750000,909095.83,822129.37,13753.86,16999.73,19204.51,30120.37,2025-07-04,N,
CORDLR000591,Royal Senthil Mart,2026-03-31,250000,215036.36,113082.15,21470.56,25699.83,6749.10,36233.37,11/30/2025,N,claims adjusted
CORDLR000592,New Irfan Traders,2026-03-31,250000,148852.58,72894.61,20746.94,21445.32,5165.32,13185.56,2026-03-12,N,
CORDLR000593,Vijaya Chandra Tyres,2026-03-31,250000,116509.85,67494.87,8126.23,9712.58,2636.89,8814.08,2026-03-21,N,limit increase requested
CORDLR000594,Murugan Sanjay Agro,2026-03-31,0,13024.10,7837.72,1626.51,787.91,617.98,2317.00,2025-11-23,N,promised next week
CORDLR000595,Lucky Deepak Associates,31-Mar-26,0,7280.15,4650.82,898.79,697.18,423.10,1143.30,27/11/2025,Y,owner not reachable
CORDLR000596,Sree Geetha Stores,2026-03-31,50000,16611.29,10432.35,2104.38,1514.99,1445.28,1498.66,02-Aug-25,N,
CORDLR000597,Metro Chandra Agro,2026-03-31,0,5955.76,4919.65,219.93,319.47,234.74,400.14,15/01/2026,N,
CORDLR000598,Mahalakshmi Senthil Depot,2026-03-31,50000,44987.60,31647.42,3911.52,2238.93,2748.73,1366.44,2026-03-08,N,promised next week
CORDLR000599,Shree Revathi Stores,31-Mar-26,1200000,733211.62,580119.97,35291.90,23182.93,20946.87,36668.06,2025-09-16,N,limit increase requested
CORDLR000600,Metro Irfan Hardware,2026-03-31,1200000,1604472.80,1140998.19,121435.69,65264.86,75461.11,139667.62,2025-07-28,Y,promised next week
CORDLR000601,Mahalakshmi Rafiq Stores,2026-03-31,50000,8890.17,4284.88,1278.19,928.47,749.90,1182.91,2025-10-24,N,limit increase requested
CORDLR000602,New Prakash Agro & Co,2026-03-31,50000,28891.69,14416.84,4976.06,2540.19,2524.06,291.34,2025-08-31,N,limit increase requested
CORDLR000603,United Ganesh Mart,2026-03-31,1200000,108925.45,60601.79,7779.29,6704.49,6750.13,14311.88,2026-02-06,N,owner not reachable
CORDLR000604,Balaji Suresh Agro,03/31/2026,250000,35225.48,19068.87,3386.28,4335.49,886.50,5887.43,2025-08-21,N,
CORDLR000605,United Prakash Agencies,31/03/2026,400000,401301.35,210935.46,49782.39,36230.73,40196.00,60958.91,2026-01-15,N,owner not reachable
CORDLR000606,Mahalakshmi Jagan Stores,2026-03-31,0,19422.37,14821.17,1081.56,1291.65,662.17,686.37,2026-03-15,Y,promised next week
CORDLR000607,United Hari Agro,2026-03-31,1200000,1555219.03,727833.16,142561.35,237868.10,148252.34,217745.68,2026-02-28,Y,
CORDLR000608,United Geetha Services,2026-03-31,100000,80169.85,72969.22,2078.65,1922.06,452.34,153.88,2025-12-01,N,promised next week
CORDLR000609,Metro Hari Mart,2026-03-31,750000,164514.08,121103.79,9261.48,6119.58,8794.91,2024.47,2026-01-12,N,
CORDLR000610,Balaji Arun Agro,2026-03-31,75000,53164.40,30600.33,5102.77,5694.71,5633.33,10028.39,12-Feb-26,N,owner not reachable
CORDLR000611,Mahalakshmi Meena Enterprises,2026-03-31,250000,38472.44,8794.22,6079.75,7699.55,5350.51,9047.28,2026-03-02,Y,claims adjusted
CORDLR000612,United Lokesh Services,2026-03-31,50000,43695.23,3593.10,11581.90,9453.41,3370.95,6255.11,2026-03-24,Y,limit increase requested
CORDLR000613,Royal Lakshmi Enterprises & Co,2026-03-31,150000,31748.34,9019.52,3433.88,7526.30,3167.91,3725.49,2025-10-13,Y,limit increase requested
CORDLR000614,Sree Arun Sales,2026-03-31,1200000,1589016.71,399450.71,357084.35,186288.50,281828.86,370733.33,2025-07-19,N,cheque bounce
CORDLR000615,New Jagan Agro,2026-03-31,150000,18334.97,13973.27,902.36,586.73,645.26,1143.55,2025-09-21,N,cheque bounce
CORDLR000616,City Lakshmi Agencies,2026-03-31,1200000,849592.54,615468.56,70486.93,48176.35,52494.73,67992.07,2026-02-24,Y,cheque bounce
CORDLR000617,Vijaya Chandra Paints,31/03/2026,750000,505549.46,216479.12,84099.77,63976.32,24448.89,88609.62,03-Dec-25,Y,promised next week
CORDLR000618,Murugan Kavya Agro,2026-03-31,0,6875.86,4521.82,575.78,479.60,343.45,117.03,09/09/2025,N,owner not reachable
CORDLR000619,National Karthik Agro,2026-03-31,50000,28273.74,19151.50,2626.73,2962.74,1673.26,3975.20,18/01/2026,Y,owner not reachable
CORDLR000620,Lucky Geetha Agro,2026-03-31,750000,707114.22,497841.64,61382.74,70926.34,35983.53,54338.78,2025-12-26,N,promised next week
CORDLR000621,Modern Anand Enterprises,2026-03-31,750000,260990.40,183341.13,26372.58,18762.26,11645.29,30573.05,2025-09-03,N,claims adjusted
CORDLR000622,Star Geetha Agro,2026-03-31,250000,151725.40,107457.48,12373.50,7023.90,2745.71,11548.04,2026-03-18,N,promised next week
CORDLR000623,City Senthil Agencies,2026-03-31,1200000,1405013.84,1138955.82,61131.12,42036.51,16621.32,52899.95,2025-12-16,N,cheque bounce
CORDLR000624,Murugan Senthil Hardware,31/03/2026,50000,30104.61,21723.77,2632.12,1936.79,1989.35,1751.98,2025-08-06,Y,
CORDLR000625,SHREE CHANDRA CORPORATION,31-Mar-26,75000,30533.44,16017.65,4673.61,3639.79,1771.93,338.51,2026-03-16,N,claims adjusted
CORDLR000626,Star Priya Agro,03/31/2026,75000,73918.38,66605.80,2479.72,2238.78,750.23,1504.81,2026-01-03,N,claims adjusted
CORDLR000627,City Bala Agro,2026-03-31,150000,86189.21,52529.72,7721.52,5279.07,3562.81,9197.48,2026-02-12,Y,cheque bounce
CORDLR000628,LUCKY GEETHA AGRO,31/03/2026,250000,277936.27,138092.60,44104.62,44769.73,23632.17,35983.93,2025-12-31,N,owner not reachable
CORDLR000629,New Yusuf Agro,2026-03-31,400000,376579.02,202328.52,38007.00,29540.31,38774.23,62701.14,2026-01-24,N,claims adjusted
CORDLR000630,Star Venkatesh Agro,2026-03-31,250000,42518.79,20778.83,5962.41,6585.28,1735.73,8714.28,2026-01-02,N,cheque bounce
CORDLR000631,Vijaya Venkatesh Agro,2026-03-31,1200000,209656.03,198481.58,3208.01,3502.65,2452.85,2945.47,2026-03-12,N,owner not reachable
CORDLR000632,Royal Lakshmi Agro,03/31/2026,250000,68879.63,53481.10,4163.67,3259.79,3584.44,1201.75,2025-11-17,Y,limit increase requested
CORDLR000633,Mahalakshmi Sanjay Agro,2026-03-31,75000,70318.02,47112.85,7343.55,5573.03,4631.12,5310.18,19/09/2025,N,limit increase requested
CORDLR000634,Murugan Senthil Enterprises,31/03/2026,50000,55383.70,27155.43,8561.30,8211.08,5142.17,11809.13,2026-02-05,N,
CORDLR000635,Shree Manoj Agro,2026-03-31,250000,164937.59,111769.25,18453.53,13148.34,6887.88,15604.95,2025-09-14,N,cheque bounce
CORDLR000636,National Naveen Depot,2026-03-31,150000,102426.06,96416.16,1868.80,1294.94,363.80,1632.45,2025-08-24,N,
CORDLR000637,Lucky Jagan Agro,2026-03-31,250000,240629.52,170699.25,21146.25,22151.88,7527.30,30533.14,09/25/2025,Y,promised next week
CORDLR000638,Murugan Irfan Stores,2026-03-31,0,24640.60,13003.51,3014.49,3890.94,2547.73,2728.31,03/10/2025,N,claims adjusted
CORDLR000639,Lucky Chandra Sales,2026-03-31,0,14432.49,7009.69,1752.21,1258.42,1354.09,2948.57,2026-02-22,Y,cheque bounce
CORDLR000640,Mahalakshmi Farida Agencies,2026-03-31,250000,329483.35,253464.57,12960.87,24010.06,4072.36,13194.96,2025-09-07,N,claims adjusted
CORDLR000641,Vijaya Kavya Services,03/31/2026,75000,52705.54,30319.29,6395.90,5515.62,4900.40,5785.24,2026-03-18,N,cheque bounce
CORDLR000642,United Naveen Agro,2026-03-31,1200000,1108526.06,871062.22,74811.68,73032.63,31496.11,85752.22,2025-09-17,Y,claims adjusted
CORDLR000643,Murugan Sowmya Paints,03/31/2026,100000,46226.25,28467.99,4963.55,2686.92,2202.60,7322.72,2025-08-11,N,
CORDLR000644,Royal Farida Agro,2026-03-31,400000,109718.39,88127.02,7350.94,5062.46,3014.64,5868.41,2025-12-29,N,cheque bounce
CORDLR000645,Modern Yusuf Associates,2026-03-31,0,8492.71,5455.27,985.95,701.76,627.89,1071.24,2025-11-09,N,promised next week
CORDLR000646,Ganesh Sanjay Sales,2026-03-31,150000,43925.08,38208.84,1921.75,1772.61,1054.86,1265.70,2025-12-05,N,
CORDLR000647,Mahalakshmi Senthil Agro,31/03/2026,100000,56095.03,41966.77,2749.93,4855.47,1186.27,1734.84,2025-12-05,Y,claims adjusted
CORDLR000648,City Ganesh Agro,31/03/2026,150000,83316.47,67031.58,4261.41,2463.47,3141.84,1453.19,2026-03-27,N,
CORDLR000649,Modern Priya Agro,2026-03-31,150000,92787.86,75287.75,5956.59,2261.43,1008.55,1928.58,2025-07-02,N,limit increase requested
CORDLR000650,Balaji Hari Distributors,2026-03-31,400000,486655.74,286897.62,36776.69,51484.83,48828.88,52463.37,30/01/2026,Y,
CORDLR000651,Lucky Revathi Paints,2026-03-31,750000,990269.93,490121.72,81101.57,161809.56,35353.62,87033.73,2026-01-27,N,claims adjusted
CORDLR000652,Kaveri Venkatesh Agro,2026-03-31,400000,166062.50,102603.51,21085.40,8447.73,13140.54,21625.46,2025-11-28,N,
CORDLR000653,Kaveri Hari Stores,2026-03-31,0,5818.39,1406.18,737.72,764.98,531.81,1811.52,2026-03-14,Y,
CORDLR000654,Kaveri Anand Agencies,2026-03-31,150000,162691.54,61330.67,32970.79,16077.51,16692.16,32717.00,2026-02-24,N,owner not reachable
CORDLR000655,Sree Yusuf Distributors,2026-03-31,50000,37551.70,20424.05,5605.91,3114.22,1087.90,5567.88,22-Jul-25,Y,owner not reachable
CORDLR000656,Royal Priya Paints,2026-03-31,400000,280441.13,178696.67,26577.98,23464.06,7320.98,16094.49,2025-11-12,N,promised next week
CORDLR000657,United Jagan Agro,2026-03-31,250000,259762.14,149188.72,17776.82,23706.55,26090.55,36281.92,2025-09-14,N,promised next week
CORDLR000658,Metro Lakshmi Agro,31/03/2026,75000,12404.13,10418.95,407.02,436.78,205.59,552.02,2026-03-21,Y,claims adjusted
CORDLR000659,VIJAYA BALA AGRO,2026-03-31,0,5587.08,3206.39,587.04,832.31,216.01,184.01,30/09/2025,N,owner not reachable
CORDLR000660,Vijaya Lokesh Services,2026-03-31,400000,473873.91,248970.60,68422.46,60522.09,48409.84,64849.52,2025-12-13,N,limit increase requested
CORDLR000661,New Anand Associates,2026-03-31,750000,616836.60,489712.06,42295.03,35333.28,28173.51,21557.82,2026-03-22,Y,owner not reachable
CORDLR000662,Kaveri Lokesh Tyres,2026-03-31,750000,729806.75,568977.41,48074.71,49281.57,12559.56,45897.33,2025-08-28,N,claims adjusted
CORDLR000663,Vijaya Lokesh Agro,2026-03-31,1200000,1570091.83,1392261.15,33033.14,39457.71,16468.36,39841.35,06/07/2025,Y,
CORDLR000664,Lucky Senthil Paints,2026-03-31,750000,899638.52,516422.45,74437.23,84061.90,76804.95,122236.12,2025-10-20,N,promised next week
CORDLR000665,Shree Priya Enterprises,03/31/2026,400000,231027.01,129309.90,31136.05,14047.44,20945.86,10073.79,2025-12-02,N,
CORDLR000666,Sree Priya Agencies,2026-03-31,1200000,800883.76,701697.63,26489.17,27760.96,7680.10,42052.10,2025-11-08,N,promised next week
CORDLR000667,Mahalakshmi Jagan Agro,03/31/2026,75000,13058.29,9287.91,666.30,868.87,312.13,1621.75,2025-11-26,N,
CORDLR000668,Prime Ganesh Agro,2026-03-31,150000,10559.95,5237.80,972.34,992.20,533.99,774.82,2026-01-12,Y,claims adjusted
CORDLR000669,Shree Revathi Hardware,2026-03-31,150000,169473.94,93113.56,22020.37,19921.26,10812.96,7309.96,2025-08-21,N,promised next week
CORDLR000670,Sri Naveen Agro,2026-03-31,150000,199923.94,132352.04,14352.14,13100.57,12862.31,30001.47,2025-10-26,N,owner not reachable
CORDLR000671,United Senthil Agro,03/31/2026,400000,55091.87,49131.81,1063.00,1595.48,683.96,2083.97,2026-03-17,N,claims adjusted
CORDLR000672,Modern Yusuf Agencies,2026-03-31,1200000,1411945.58,1122046.50,89696.71,66099.39,37162.12,129240.16,2025-07-04,N,owner not reachable
CORDLR000673,City Chandra Traders,2026-03-31,150000,103943.32,61305.01,13798.22,5326.73,3885.84,17771.16,2025-10-04,N,
CORDLR000674,Mahalakshmi Deepak Chemicals,2026-03-31,1200000,447622.57,366931.30,24929.47,12574.28,13145.49,15620.61,2025-12-15,N,promised next week
CORDLR000675,Star Venkatesh Sales,2026-03-31,400000,49327.25,36364.33,2294.38,2673.82,2483.20,2064.81,2025-07-31,Y,promised next week
CORDLR000676,Modern Farida Agencies,31-Mar-26,50000,62747.76,45866.48,3906.82,5419.86,2431.09,2272.52,2025-09-14,N,limit increase requested
CORDLR000677,Vijaya Arun Agro,2026-03-31,0,10279.80,5333.26,1071.51,1161.93,405.39,1572.81,2025-09-10,N,
CORDLR000678,Prime Arun Agro,31/03/2026,50000,25943.24,21904.81,1185.66,1330.74,711.35,477.97,2025-07-08,Y,owner not reachable
CORDLR000679,Royal Ganesh Agro,2026-03-31,75000,79449.21,59634.79,6825.86,2823.12,1109.18,3583.92,2025-08-07,N,cheque bounce
CORDLR000680,Metro Farida Fertilisers,03/31/2026,250000,105370.63,71079.37,9331.24,8791.78,2460.59,3624.27,2025-12-31,N,
CORDLR000681,Sri Ganesh Hardware,2026-03-31,1200000,341013.01,167496.64,43612.91,42958.41,42503.00,32540.29,2025-07-14,Y,limit increase requested
CORDLR000682,Sree Manoj Fertilisers,2026-03-31,75000,42681.35,38555.69,1234.75,846.90,213.76,793.00,2025-08-31,N,cheque bounce
CORDLR000683,Metro Lakshmi Hardware,2026-03-31,150000,143539.26,118223.89,4389.36,6585.00,2657.41,6622.45,07/29/2025,N,
CORDLR000684,Shree Venkatesh Agro,2026-03-31,0,1607.01,1269.15,74.32,68.99,48.66,138.08,2026-02-09,N,
CORDLR000685,Ganesh Revathi Associates,2026-03-31,250000,45063.22,26551.67,5247.55,3144.79,3548.46,2281.24,2025-12-18,N,claims adjusted
CORDLR000686,Sree Irfan Agro,2026-03-31,75000,33601.82,9359.11,4330.90,6968.69,5376.58,8259.19,07/01/2025,Y,cheque bounce
CORDLR000687,City Meena Agro,31/03/2026,250000,139146.26,113677.04,4854.08,8767.82,6197.19,11202.39,20/08/2025,N,owner not reachable
CORDLR000688,Star Revathi Agro,2026-03-31,400000,79819.52,38350.10,10678.08,5984.26,9299.56,4247.00,2026-02-08,N,owner not reachable
CORDLR000689,New Chandra Agro Pvt,2026-03-31,150000,35876.90,31840.99,619.57,867.40,283.96,1701.17,2026-01-14,N,cheque bounce
CORDLR000690,Star Jagan Agro,2026-03-31,50000,22128.25,13384.61,2980.65,2594.57,803.66,2692.96,2025-12-20,Y,claims adjusted
CORDLR000691,MAHALAKSHMI MEENA SERVICES,31/03/2026,75000,77043.16,38546.38,10799.26,8978.83,4976.81,4584.05,2025-07-11,N,
CORDLR000692,Modern Hari Agro,2026-03-31,75000,55263.52,25747.13,4896.76,9848.01,5883.20,11280.63,2025-10-21,Y,promised next week
CORDLR000693,Metro Arun Tyres,31/03/2026,100000,28738.71,19869.36,3066.53,2240.34,1363.73,2294.38,2026-02-20,Y,
CORDLR000694,Mahalakshmi Meena Enterprises,2026-03-31,750000,879973.29,612302.37,75848.81,73986.57,44494.57,68845.83,2025-09-09,Y,cheque bounce
CORDLR000695,Kaveri Prakash Agro,2026-03-31,150000,147137.27,32669.21,37519.35,36828.31,23614.00,36437.65,03/23/2026,Y,owner not reachable
CORDLR000696,City Suresh Mart,31-Mar-26,75000,62828.86,50392.91,2832.64,3669.00,1996.20,4286.03,02/12/2026,N,limit increase requested
CORDLR000697,METRO REVATHI AGRO,2026-03-31,0,5262.61,4164.14,335.53,148.19,159.76,338.31,2026-03-17,N,
CORDLR000698,SREE GANESH SERVICES,31-Mar-26,400000,90408.37,50491.00,10388.29,13789.64,4894.95,17961.76,2025-12-04,N,cheque bounce
CORDLR000699,Shree Jagan Depot,2026-03-31,150000,61177.49,53789.70,2100.24,2296.16,1413.93,991.49,2026-02-13,N,
CORDLR000700,Lucky Revathi Fertilisers,2026-03-31,50000,31238.82,5516.87,8030.71,4519.06,2474.67,2406.51,2026-03-10,Y,cheque bounce
CORDLR000701,United Chandra Paints,03/31/2026,150000,103572.94,72230.58,5547.26,4777.99,6002.60,8140.68,2026-03-08,Y,promised next week
CORDLR000702,Vijaya Meena Paints,2026-03-31,100000,49795.25,22491.35,7783.49,4857.25,2322.65,7980.62,2026-03-04,Y,claims adjusted
CORDLR000703,Kaveri Manoj Paints,2026-03-31,750000,1001847.09,549470.96,85331.45,77679.47,70238.37,111659.93,19/01/2026,N,promised next week
CORDLR000704,Modern Lakshmi Chemicals,2026-03-31,250000,20016.38,9342.47,3676.97,3168.72,1206.82,3810.79,2025-08-12,N,claims adjusted
CORDLR000705,Royal Lokesh Agro,2026-03-31,400000,130377.70,111635.92,4623.94,4679.23,1226.42,7372.06,24/03/2026,N,limit increase requested
CORDLR000706,Lucky Irfan Agro,2026-03-31,0,15062.25,9505.71,1925.75,1328.45,1202.60,1122.59,30/08/2025,N,owner not reachable
CORDLR000707,United Chandra Agro,2026-03-31,100000,95096.32,83075.53,2271.94,2377.73,829.84,5325.85,2025-08-06,N,owner not reachable
CORDLR000708,Metro Meena Corporation,2026-03-31,150000,202453.12,185027.98,2688.67,3912.93,2706.05,473.38,2025-08-30,Y,promised next week
CORDLR000709,Sri Chandra Agro,2026-03-31,750000,48413.80,22379.53,5205.06,7829.61,5425.11,10798.10,2026-02-22,Y,owner not reachable
CORDLR000710,Shree Geetha Fertilisers,2026-03-31,750000,755091.65,604619.67,50363.52,30838.78,33458.34,36163.17,2026-03-03,Y,owner not reachable
CORDLR000711,Royal Kavya Agro,2026-03-31,0,23357.11,11426.74,2587.44,3299.00,1700.85,2269.78,14/10/2025,Y,owner not reachable
CORDLR000712,LUCKY SANJAY STORES,2026-03-31,400000,75551.22,35032.34,6412.52,14055.13,2573.79,14240.08,2026-01-09,N,
CORDLR000713,Prime Meena Hardware,2026-03-31,100000,61920.10,34685.37,5624.83,7225.69,3533.92,7605.15,2025-10-07,N,
CORDLR000714,Sri Manoj Chemicals,2026-03-31,400000,56273.84,39047.60,5262.63,3042.29,1552.19,5621.87,2025-07-24,N,cheque bounce
CORDLR000715,Metro Venkatesh Fertilisers,2026-03-31,100000,126541.64,79305.43,9138.63,12607.10,4182.45,7804.95,09/23/2025,N,promised next week
CORDLR000716,New Lakshmi Enterprises,2026-03-31,400000,370326.95,248277.74,20707.84,41813.06,21784.35,13183.28,2025-10-08,N,claims adjusted
CORDLR000717,Ganesh Sowmya Agro,2026-03-31,0,20347.63,17790.94,523.17,387.03,410.07,1053.89,2025-09-08,N,owner not reachable
CORDLR000718,Star Yusuf Traders & Co,2026-03-31,250000,22418.15,19107.93,515.99,972.17,737.91,111.60,02/15/2026,N,owner not reachable
CORDLR000719,New Arun Hardware,31-Mar-26,150000,23641.38,13536.67,1705.18,3344.42,2128.06,810.72,2025-11-09,N,limit increase requested
CORDLR000720,Metro Deepak Associates,31/03/2026,150000,152902.97,81486.76,11787.80,19747.59,16318.57,22149.29,2025-11-20,N,promised next week
CORDLR000721,National Suresh Agro,2026-03-31,75000,42076.06,24636.20,4465.40,6018.66,4302.78,6836.84,2026-02-21,Y,
CORDLR000722,MODERN SURESH STORES,03/31/2026,0,10810.00,5460.31,886.35,1589.33,1250.45,1010.73,2026-03-08,N,claims adjusted
CORDLR000723,Royal Anand Paints Pvt,2026-03-31,400000,331721.91,251134.77,18972.03,24396.41,11628.42,7403.13,2025-09-24,Y,owner not reachable
CORDLR000724,Kaveri Naveen Depot,31/03/2026,0,19468.95,13981.34,1686.21,741.47,638.38,440.20,2025-10-02,N,promised next week
CORDLR000725,Murugan Meena Associates,2026-03-31,50000,6762.21,3356.89,729.49,568.64,207.38,733.01,2026-02-01,N,promised next week
CORDLR000726,Sri Lakshmi Agro,2026-03-31,75000,76141.44,65449.24,3038.28,1682.08,1239.19,3298.05,2026-03-01,N,promised next week
CORDLR000727,Vijaya Kavya Depot,2026-03-31,75000,12348.52,6696.92,1024.33,722.36,1303.57,2258.41,2026-01-14,N,limit increase requested
CORDLR000728,Vijaya Deepak Traders,2026-03-31,250000,215508.71,165623.31,15426.23,13202.91,4406.76,9370.27,2025-10-03,N,
CORDLR000729,New Venkatesh Enterprises,2026-03-31,250000,190238.78,37543.42,30812.66,51850.20,34998.50,52945.28,01/02/2026,N,promised next week
CORDLR000730,Shree Jagan Hardware,2026-03-31,400000,48344.72,25724.73,5309.68,6111.49,5634.05,7369.12,2026-01-10,N,cheque bounce
CORDLR000731,Mahalakshmi Prakash Tyres,2026-03-31,750000,856813.13,598316.48,47984.77,60791.24,17187.91,47258.87,2026-03-15,N,promised next week
CORDLR000732,Shree Lakshmi Hardware,2026-03-31,250000,20859.89,2029.03,3965.97,2649.30,2465.58,3530.40,2025-10-13,N,cheque bounce
CORDLR000733,NEW GANESH MART,03/31/2026,1200000,692824.14,559536.42,38938.36,34505.15,22157.69,57985.86,17/02/2026,Y,
CORDLR000734,Lucky Venkatesh Hardware,2026-03-31,250000,205209.47,146375.65,17661.15,7854.46,14151.17,2505.09,10-Nov-25,N,
CORDLR000735,Ganesh Lokesh Sales,03/31/2026,50000,49012.94,25621.45,6777.45,4571.25,5307.07,3117.73,05-Feb-26,Y,promised next week
CORDLR000736,Sri Senthil Agencies,2026-03-31,75000,72502.01,50966.01,6893.52,7098.52,2658.98,5442.45,2025-08-27,Y,
CORDLR000737,Murugan Lokesh Chemicals,2026-03-31,400000,282719.63,129834.46,43133.40,51110.64,10022.73,40227.09,2025-09-20,N,limit increase requested
CORDLR000738,Shree Sowmya Stores,2026-03-31,75000,60368.54,31967.60,7482.11,6337.38,5642.30,8471.53,2026-03-25,N,owner not reachable
CORDLR000739,Modern Chandra Tyres,31/03/2026,150000,76587.72,59073.24,4676.20,2671.58,1191.34,7873.87,12/16/2025,N,
CORDLR000740,SREE RAFIQ AGRO,31/03/2026,100000,35735.09,25281.61,2325.33,3416.86,2359.40,285.09,2025-10-28,N,promised next week
CORDLR000741,National Lakshmi Services,2026-03-31,750000,531472.31,357370.46,53887.67,57612.24,14171.23,64584.71,2026-03-09,N,claims adjusted
CORDLR000742,Sri Suresh Traders Ltd,2026-03-31,750000,549513.61,336302.98,42302.26,32190.03,39926.62,22992.56,2025-08-04,N,promised next week
CORDLR000743,Sree Anand Depot,31-Mar-26,1200000,1464809.69,769611.74,224601.02,140704.95,54576.54,169497.06,2025-11-19,Y,promised next week
CORDLR000744,NEW NAVEEN STORES,2026-03-31,750000,334450.36,168431.76,51766.28,26859.70,8794.76,46869.85,2025-10-15,Y,promised next week
CORDLR000745,Mahalakshmi Lakshmi Chemicals,31/03/2026,75000,5535.87,4555.48,323.79,161.41,137.77,201.94,2025-07-28,N,
CORDLR000746,Kaveri Sowmya Agro,2026-03-31,1200000,956643.81,774368.36,40606.43,48076.89,18028.44,8432.64,2025-09-04,Y,owner not reachable
CORDLR000747,Prime Chandra Agro,2026-03-31,150000,98344.77,77123.60,6245.29,4813.28,3258.80,3410.77,08/24/2025,N,claims adjusted
CORDLR000748,Sree Anand Agencies,2026-03-31,75000,69329.10,55628.32,2200.41,2585.27,2183.44,2378.47,2025-11-08,N,claims adjusted
CORDLR000749,Sri Hari Agro,2026-03-31,0,3201.03,1040.26,664.13,443.77,151.47,375.01,06/10/2025,Y,
CORDLR000750,Star Yusuf Mart,31/03/2026,250000,260072.60,153886.24,34821.99,16830.68,5589.16,36150.75,2025-08-11,Y,claims adjusted
CORDLR000751,NATIONAL DEEPAK TYRES,2026-03-31,150000,10003.50,5937.41,1376.36,492.38,1009.90,1049.93,2025-12-23,N,limit increase requested
CORDLR000752,Modern Meena Agro,2026-03-31,250000,135498.48,73849.39,14960.90,14175.83,13024.35,13960.98,2026-01-20,N,claims adjusted
