customer_id,customer_name,as_of_date,credit_limit,outstanding_amount,not_due_amount,days_1_30,days_31_60,days_61_90,days_90_plus,last_payment_date,block_flag,collector_note
ASPDLR000179,CITY ANAND ASSOCIATES,31/03/2026,750000,403212.19,298564.91,29274.21,16092.09,19744.88,43778.22,2025-11-24,N,limit increase requested
ASPDLR000180,United Suresh Distributors,03/31/2026,3500000,652539.89,478862.76,45611.88,33604.60,40691.65,49553.97,2026-01-17,N,
ASPDLR000181,United Chandra Enterprises,2026-03-31,7500000,4309057.90,3570651.26,217271.70,171975.48,56368.35,306705.12,2025-10-16,Y,owner not reachable
ASPDLR000182,National Ganesh Mart,2026-03-31,750000,347276.34,255640.82,29601.77,25673.26,20728.28,27358.05,2025-11-25,N,limit increase requested
ASPDLR000183,Murugan Suresh Enterprises,2026-03-31,250000,132968.47,100943.45,6678.08,9031.06,4589.98,3414.28,2025-09-04,Y,cheque bounce
ASPDLR000184,City Lokesh Paints,31/03/2026,250000,250777.40,13907.13,80297.34,57861.71,38526.68,78304.23,2025-11-15,Y,claims adjusted
ASPDLR000185,Modern Lokesh Depot,2026-03-31,7500000,9619788.21,6171508.48,568899.96,599751.12,506563.59,1301141.73,2025-10-20,N,claims adjusted
ASPDLR000186,METRO GANESH PAINTS,2026-03-31,7500000,8223769.01,1407135.53,1988070.48,2265770.31,760721.82,1766539.13,20/10/2025,N,
ASPDLR000187,Ganesh Yusuf Mart,2026-03-31,7500000,2952781.64,2382754.43,176047.89,191160.20,44645.89,113160.20,2025-11-20,Y,promised next week
ASPDLR000188,MURUGAN KAVYA SERVICES,2026-03-31,5000000,1660876.69,1569867.47,30832.61,20644.12,16496.51,20351.36,10/02/2026,Y,owner not reachable
ASPDLR000189,Balaji Rafiq Paints,2026-03-31,3500000,338793.19,284064.16,18937.15,9127.97,5973.46,23090.80,2025-12-18,Y,cheque bounce
ASPDLR000190,Prime Deepak Paints,2026-03-31,750000,656426.80,334147.40,62443.41,50261.19,59987.46,44166.17,2026-03-21,N,limit increase requested
ASPDLR000191,Sri Rafiq Paints,2026-03-31,250000,108571.83,17673.74,19229.01,15628.10,14303.35,8313.78,2026-02-03,Y,
ASPDLR000192,Ganesh Deepak Agro,31/03/2026,7500000,4658418.20,2335936.00,498161.17,494840.32,502801.73,502804.33,2026-02-19,N,limit increase requested
ASPDLR000193,United Sanjay Stores,2026-03-31,3500000,1631368.84,1283623.94,106661.90,63762.98,25399.66,33422.60,27/11/2025,Y,promised next week
ASPDLR000194,Royal Senthil Stores Ltd,2026-03-31,250000,73285.74,60079.13,3264.29,4455.11,1743.02,3243.61,2025-11-30,N,owner not reachable
ASPDLR000195,Metro Sanjay Paints,2026-03-31,750000,893109.97,703499.20,55841.13,55203.72,17050.98,11137.01,2025-08-21,N,owner not reachable
ASPDLR000196,Royal Sowmya Sales,2026-03-31,5000000,4347215.83,3079042.19,216077.97,361660.84,237520.32,514449.12,25-Feb-26,N,
ASPDLR000197,Sree Hari Hardware,2026-03-31,1200000,1127368.38,160443.73,236629.44,205261.66,93811.84,99464.49,12/04/2025,N,
ASPDLR000198,New Bala Hardware,2026-03-31,5000000,4447176.75,2054372.10,557809.45,541338.48,209967.16,423875.05,2026-02-02,N,promised next week
ASPDLR000199,Star Geetha Traders,2026-03-31,5000000,2501692.36,1196629.55,214607.28,238441.58,296621.39,363424.87,2025-07-26,Y,
ASPDLR000200,Mahalakshmi Chandra Distributors,2026-03-31,250000,27767.24,15891.38,3848.30,3582.13,975.63,784.82,2025-10-19,N,cheque bounce
ASPDLR000201,City Karthik Paints,2026-03-31,3500000,3289291.86,1955255.36,219865.94,398425.34,150591.84,497244.69,05-Jan-26,Y,promised next week
ASPDLR000202,Modern Karthik Tyres,2026-03-31,750000,280355.16,151749.98,34242.69,38010.33,19520.77,51056.68,2025-10-28,N,limit increase requested
ASPDLR000203,Shree Anand Hardware,2026-03-31,7500000,8617937.24,5449692.30,899682.06,964753.30,435547.71,574611.72,2025-09-12,N,owner not reachable
ASPDLR000204,Balaji Rafiq Hardware,31-Mar-26,3500000,2731642.38,1908442.27,229894.38,195211.66,64018.17,143103.83,2025-08-20,N,cheque bounce
ASPDLR000205,Lucky Rafiq Enterprises,2026-03-31,1200000,300937.22,213913.14,20167.06,20188.02,19373.29,22020.50,2025-09-11,Y,limit increase requested
ASPDLR000206,UNITED VENKATESH PAINTS,31-Mar-26,3500000,4098530.44,2063853.34,700522.06,311090.59,251854.06,593867.07,2025-11-20,N,
ASPDLR000207,City Anand Fertilisers Pvt,2026-03-31,5000000,4545418.49,254618.53,667431.39,734834.34,613966.80,1605786.31,2026-02-03,Y,owner not reachable
ASPDLR000208,New Lokesh Agencies,03/31/2026,3500000,2746389.37,1775879.73,320384.31,185376.78,109750.98,25597.30,2025-09-15,N,claims adjusted
ASPDLR000209,Murugan Meena Paints,2026-03-31,5000000,4085127.81,2938932.86,316102.91,138433.07,123023.99,300850.32,2025-11-23,N,cheque bounce
ASPDLR000210,Royal Karthik Hardware,2026-03-31,7500000,990892.75,922617.39,21146.81,21364.83,12087.64,15469.50,2025-12-31,N,claims adjusted
ASPDLR000211,Shree Kavya Fertilisers,2026-03-31,500000,137164.00,96897.52,9597.46,12101.74,5586.46,12512.17,2025-10-07,N,owner not reachable
ASPDLR000212,Mahalakshmi Chandra Fertilisers,2026-03-31,500000,64728.53,38790.11,4108.59,4363.28,1618.82,3465.79,03/14/2026,N,claims adjusted
ASPDLR000213,Royal Sowmya Depot,31/03/2026,5000000,3264406.12,2015177.02,260637.74,286116.07,245064.79,352170.79,2025-10-08,N,limit increase requested
ASPDLR000214,United Sowmya Distributors,2026-03-31,3500000,4451608.85,4073205.85,60665.09,54024.57,83712.95,169527.38,2025-08-11,N,promised next week
ASPDLR000215,Star Karthik Fertilisers,31/03/2026,5000000,1444193.50,208045.43,364432.40,296438.40,304285.68,41225.33,2026-01-05,N,claims adjusted
ASPDLR000216,SREE PRIYA DEPOT,2026-03-31,250000,224993.53,131483.42,24574.45,31695.15,21471.46,39577.82,2026-01-31,Y,
ASPDLR000217,City Naveen Paints,2026-03-31,3500000,2373296.02,1143318.36,397257.01,430119.01,271932.45,344417.83,2025-09-16,N,claims adjusted
ASPDLR000218,Ganesh Manoj Sales,2026-03-31,250000,166477.33,24362.83,27059.38,27427.77,29935.13,39380.84,01/08/2026,N,claims adjusted
ASPDLR000219,Sri Suresh Paints,03/31/2026,1200000,826539.04,693151.05,27096.01,33246.72,19567.99,38725.01,2025-11-15,N,
ASPDLR000220,Prime Rafiq Enterprises,2026-03-31,5000000,4356335.67,1830588.31,523963.36,708513.30,379383.29,855300.82,2026-01-16,N,claims adjusted
ASPDLR000221,Ganesh Farida Distributors,31/03/2026,7500000,1331323.00,1238916.20,31873.49,17384.99,9578.26,4064.88,2026-03-27,N,
ASPDLR000222,Royal Deepak Agencies,03/31/2026,2000000,1385454.74,1037758.45,106620.40,61355.09,20298.39,59039.29,2026-01-14,N,cheque bounce
ASPDLR000223,Vijaya Priya Fertilisers,2026-03-31,7500000,9187581.23,5792770.68,603560.84,846076.79,524015.87,672077.14,2026-03-25,N,limit increase requested
ASPDLR000224,National Bala Services,2026-03-31,1200000,454444.83,245521.05,64872.11,30649.62,43349.04,36073.28,06/11/2025,N,
ASPDLR000225,Prime Naveen Hardware,2026-03-31,7500000,5915376.14,5182936.77,191877.69,89537.89,119271.13,302096.53,2025-07-28,N,limit increase requested
ASPDLR000226,Mahalakshmi Revathi Paints,2026-03-31,3500000,2631944.64,1951814.38,131935.97,200214.39,85357.49,103078.67,2025-12-31,N,owner not reachable
ASPDLR000227,City Deepak Hardware,2026-03-31,2000000,247839.65,158251.57,20153.74,25081.12,18558.42,27541.05,2025-12-23,Y,
ASPDLR000228,Lucky Bala Fertilisers,31/03/2026,500000,394775.17,65117.58,79227.31,39718.68,63229.76,34752.73,2026-03-12,Y,promised next week
ASPDLR000229,Mahalakshmi Lakshmi Services,2026-03-31,750000,845830.87,257699.35,138273.96,108369.60,89534.26,249973.53,2025-07-09,N,promised next week
ASPDLR000230,Sri Lakshmi Traders,2026-03-31,3500000,754230.64,317723.33,131811.18,115347.76,32491.74,190967.99,16-Dec-25,N,cheque bounce
ASPDLR000231,United Lokesh Agro,2026-03-31,5000000,3936189.38,3011659.31,319034.73,121467.30,146738.35,349998.13,2026-02-01,N,promised next week
ASPDLR000232,ROYAL JAGAN AGRO,03/31/2026,7500000,6172884.65,4279152.19,499822.25,471335.08,372318.56,680970.64,22-Sep-25,N,limit increase requested
ASPDLR000233,Star Farida Depot,2026-03-31,1200000,192048.32,75815.45,24086.24,39609.80,10960.90,41075.42,17/10/2025,N,claims adjusted
ASPDLR000234,National Rafiq Paints,2026-03-31,2000000,1064284.61,811338.03,65623.66,35986.55,17298.27,112990.77,2025-07-17,Y,promised next week
ASPDLR000235,New Naveen Fertilisers,2026-03-31,7500000,7451954.28,6059374.47,350780.38,331795.26,91983.77,433761.24,2026-01-31,Y,owner not reachable
ASPDLR000236,City Manoj Depot,31/03/2026,1200000,1515630.97,685025.86,184703.63,250287.09,175700.32,251561.78,2025-07-06,N,promised next week
ASPDLR000237,Prime Yusuf Traders,2026-03-31,250000,326987.92,151471.45,27493.16,51857.09,21117.78,41894.26,2025-07-10,Y,
ASPDLR000238,Sree Geetha Paints,2026-03-31,7500000,9061385.77,4324996.18,1650121.17,1047452.05,737685.19,1896609.90,2025-08-14,Y,owner not reachable
ASPDLR000239,Modern Sowmya Mart Pvt,03/31/2026,5000000,2214535.21,1035568.95,241992.64,302579.98,64927.58,365432.87,25-Oct-25,N,cheque bounce
ASPDLR000240,KAVERI IRFAN PAINTS,2026-03-31,2000000,152003.05,88499.60,17008.54,12533.86,7060.40,8187.35,2026-03-17,Y,cheque bounce
ASPDLR000241,Ganesh Naveen Paints,31-Mar-26,1200000,1290668.14,1094273.82,31631.96,58494.91,43674.42,12980.89,2025-12-07,N,limit increase requested
ASPDLR000242,Vijaya Jagan Hardware,2026-03-31,750000,367363.69,320841.18,15361.17,14124.58,8775.11,3125.92,2025-10-20,N,cheque bounce
ASPDLR000243,Star Karthik Chemicals,2026-03-31,250000,49435.22,24688.54,6765.11,3434.49,3572.26,3370.91,2025-08-25,Y,promised next week
ASPDLR000244,Mahalakshmi Yusuf Agencies,03/31/2026,5000000,4439030.05,3881164.35,125097.60,143098.11,80773.07,85905.55,2025-07-29,N,promised next week
ASPDLR000245,Vijaya Prakash Agencies Ltd,2026-03-31,2000000,239162.03,109566.67,22179.84,44858.61,13250.56,40631.94,05/07/2025,N,claims adjusted
ASPDLR000246,Vijaya Prakash Mart,2026-03-31,2000000,489864.82,284423.23,67374.39,30338.15,29287.99,23748.70,2025-11-21,Y,promised next week
ASPDLR000247,Sri Suresh Services,2026-03-31,250000,39418.12,22672.54,5466.16,2424.71,1754.24,4406.33,2025-08-27,N,limit increase requested
ASPDLR000248,Prime Senthil Services,2026-03-31,5000000,5720030.02,3215208.21,394144.97,657914.94,278042.56,310783.27,2025-11-13,Y,promised next week
ASPDLR000249,Modern Sanjay Associates,2026-03-31,500000,220042.17,154191.27,14823.35,21032.78,5588.26,12490.50,29/07/2025,N,
ASPDLR000250,Murugan Prakash Hardware,2026-03-31,750000,325507.56,220491.35,22174.93,25514.84,19407.22,6164.79,2025-09-09,N,claims adjusted
ASPDLR000251,Star Kavya Sales,2026-03-31,2000000,608750.67,423573.88,41972.61,39550.88,10201.09,20484.82,2025-11-02,N,claims adjusted
ASPDLR000252,Metro Lokesh Stores,2026-03-31,1200000,467656.29,303149.05,39198.59,46511.02,36164.82,52313.44,2025-07-01,N,
ASPDLR000253,United Revathi Stores,2026-03-31,5000000,4190321.87,3831471.90,119062.46,102049.71,39926.26,106495.18,2026-01-07,N,cheque bounce
ASPDLR000254,Sri Farida Corporation,2026-03-31,250000,327895.09,262740.56,14766.58,9737.83,10646.99,4070.77,2025-08-10,N,promised next week
ASPDLR000255,New Farida Mart,2026-03-31,3500000,3034659.97,2059485.29,300464.41,339438.28,167718.19,230643.07,20/09/2025,N,
ASPDLR000256,MAHALAKSHMI MANOJ ASSOCIATES,31/03/2026,2000000,1885177.17,549333.94,229374.66,254773.68,235596.04,370027.24,06-Mar-26,N,owner not reachable
ASPDLR000257,Murugan Bala Traders,31/03/2026,7500000,8390822.75,4009443.02,988544.91,1496742.38,1060365.00,1355718.72,2026-03-09,N,
ASPDLR000258,Mahalakshmi Revathi Agencies,2026-03-31,1200000,104337.21,85320.00,5510.03,5831.72,2595.24,740.03,24/08/2025,N,limit increase requested
ASPDLR000259,City Sanjay Paints,2026-03-31,500000,522713.53,392358.43,36147.91,42678.39,18572.04,9223.57,2025-09-14,N,cheque bounce
ASPDLR000260,Modern Geetha Paints,2026-03-31,5000000,2494623.10,1537901.64,272359.01,290993.86,65229.53,54917.96,03/10/2025,N,claims adjusted
ASPDLR000261,Vijaya Yusuf Hardware,2026-03-31,500000,668986.38,454067.84,68861.58,33008.71,45551.73,88476.76,2025-11-14,N,promised next week
ASPDLR000262,Lucky Jagan Paints,2026-03-31,1200000,970727.96,820358.60,32299.42,41826.67,26372.90,23646.48,02/04/2026,N,limit increase requested
ASPDLR000263,New Jagan Agencies,2026-03-31,250000,34850.78,16037.60,3308.19,5642.82,1108.63,8302.38,2025-10-03,Y,promised next week
ASPDLR000264,Royal Revathi Paints,2026-03-31,250000,305225.84,230953.94,21650.70,11663.76,14195.03,4976.18,2026-03-02,N,owner not reachable
ASPDLR000265,Royal Naveen Paints,2026-03-31,2000000,1790983.01,1468588.96,96711.79,48456.26,22708.11,124483.19,2025-08-03,N,claims adjusted
ASPDLR000266,Ganesh Venkatesh Paints,2026-03-31,250000,306448.77,157022.51,38861.00,27561.72,16552.13,27455.49,2026-02-15,Y,cheque bounce
ASPDLR000267,Metro Venkatesh Paints,2026-03-31,1200000,1008485.24,496437.25,166823.83,140981.39,116906.25,88514.07,07/02/2026,N,cheque bounce
ASPDLR000268,VIJAYA RAFIQ DISTRIBUTORS,31/03/2026,7500000,8160233.51,4819992.86,536927.62,766681.45,420416.14,163863.50,2025-10-07,N,cheque bounce
ASPDLR000269,Murugan Chandra Corporation,2026-03-31,750000,850440.55,570896.99,80872.85,96274.90,29826.46,106935.07,2026-01-14,N,owner not reachable
ASPDLR000270,Murugan Prakash Paints,2026-03-31,5000000,4875457.65,3135117.02,380508.12,261344.04,411325.96,501039.03,2025-11-30,N,
ASPDLR000271,United Rafiq Paints,31/03/2026,3500000,4088564.66,2597260.12,439146.03,502543.44,160430.86,399252.27,2025-11-18,N,
ASPDLR000272,New Venkatesh Paints,2026-03-31,5000000,2728549.46,1589337.97,315994.62,299192.02,253704.18,399200.62,2025-11-25,Y,limit increase requested
ASPDLR000273,Modern Ganesh Services,2026-03-31,500000,248739.96,116303.92,32210.82,18928.97,33015.34,21554.86,2025-12-31,Y,claims adjusted
ASPDLR000274,Metro Hari Depot,2026-03-31,750000,936195.67,572825.63,76852.56,100661.63,60020.01,159535.05,2025-10-20,N,limit increase requested
ASPDLR000275,Ganesh Rafiq Services,2026-03-31,5000000,730423.86,467714.67,45726.59,62548.46,48505.62,54297.23,2026-02-27,N,owner not reachable
ASPDLR000276,United Rafiq Depot,03/31/2026,3500000,464146.49,359561.39,18538.99,31740.30,8148.97,45729.75,12/20/2025,N,promised next week
ASPDLR000277,Royal Priya Fertilisers,03/31/2026,250000,166808.23,95959.99,14585.27,20164.71,17387.04,20254.52,08/02/2026,N,promised next week
ASPDLR000278,National Deepak Tyres,2026-03-31,3500000,2278048.26,1781046.92,144883.64,99706.89,57949.93,168085.81,2026-02-13,Y,owner not reachable
ASPDLR000279,Murugan Lokesh Stores,2026-03-31,7500000,5481228.24,4823130.96,145691.67,114482.90,54043.10,139254.80,2026-01-17,Y,owner not reachable
ASPDLR000280,Prime Lokesh Associates,31/03/2026,250000,80193.38,64451.50,5270.52,4504.63,828.00,412.32,2025-10-27,N,cheque bounce
ASPDLR000281,SHREE LAKSHMI PAINTS,2026-03-31,2000000,875320.43,647999.38,66491.12,29714.54,23722.29,89259.38,2025-12-12,N,promised next week
ASPDLR000282,Ganesh Anand Paints,2026-03-31,5000000,3162007.78,2552649.41,92077.13,174492.96,35966.55,175702.31,2025-07-31,N,
ASPDLR000283,Kaveri Sowmya Paints,2026-03-31,7500000,5382239.34,3708968.65,566061.72,347465.77,161807.56,731792.52,19-Aug-25,N,promised next week
ASPDLR000284,Balaji Yusuf Distributors,31/03/2026,2000000,858443.35,425208.17,92070.99,80213.01,29626.07,88239.64,21/07/2025,N,promised next week
ASPDLR000285,Ganesh Naveen Paints,2026-03-31,500000,364539.13,165251.97,58426.23,41495.70,48147.77,41755.86,2025-08-07,N,cheque bounce
ASPDLR000286,United Chandra Associates,2026-03-31,3500000,187441.81,21382.47,27100.74,43402.00,31897.57,5676.13,08-Jan-26,N,claims adjusted
ASPDLR000287,SRI Revathi Tyres,03/31/2026,3500000,3748307.72,2433475.52,415913.14,274343.45,280989.75,196314.03,2026-02-08,Y,claims adjusted
ASPDLR000288,City Naveen Distributors,2026-03-31,2000000,1244676.46,625127.66,125379.41,131468.27,107415.67,165333.92,19/12/2025,Y,claims adjusted
ASPDLR000289,Royal Venkatesh Fertilisers,2026-03-31,500000,515269.19,36967.20,141913.45,57999.87,67693.59,100855.27,2026-02-22,Y,
ASPDLR000290,New Irfan Fertilisers,2026-03-31,3500000,2848408.89,2330178.08,156102.39,137146.40,43815.40,213973.95,2026-01-23,N,claims adjusted
ASPDLR000291,MODERN PRAKASH FERTILISERS,2026-03-31,3500000,4603654.69,2554974.85,578440.79,282654.66,492793.20,270853.97,2025-08-28,N,promised next week
ASPDLR000292,New Kavya Agro,2026-03-31,5000000,731417.66,166748.50,163209.53,119630.32,51330.42,112046.28,2025-10-26,Y,claims adjusted
ASPDLR000293,National Sanjay Paints,2026-03-31,2000000,1332199.90,725607.59,181516.28,150764.53,117700.09,91475.17,2026-03-28,Y,claims adjusted
ASPDLR000294,Lucky Jagan Corporation,2026-03-31,5000000,3525640.04,3054927.06,129392.95,107593.11,58835.58,206146.46,2025-08-22,N,claims adjusted
ASPDLR000295,Shree Priya Mart,03/31/2026,5000000,295604.94,278026.94,6080.83,2420.69,3076.51,7721.28,2025-08-12,N,cheque bounce
ASPDLR000296,Balaji Kavya Paints,2026-03-31,1200000,1109985.95,712423.70,131921.88,86041.35,45743.63,140645.41,2025-11-05,Y,cheque bounce
ASPDLR000297,Balaji Naveen Enterprises,31/03/2026,2000000,2418800.18,1677059.35,226331.95,99186.04,85455.70,252540.89,03/07/2025,N,claims adjusted
ASPDLR000298,Metro Hari Paints,2026-03-31,750000,467904.29,272692.13,37405.24,34992.28,12043.25,86943.84,2025-09-27,N,cheque bounce
ASPDLR000299,Royal Suresh Depot,2026-03-31,750000,152844.56,91818.11,20743.57,20631.90,13303.44,15246.70,02/21/2026,N,limit increase requested
ASPDLR000300,Sree Farida Paints,2026-03-31,750000,786209.22,473996.55,81989.19,63450.42,43005.37,51259.31,2025-10-15,N,promised next week
ASPDLR000301,United Farida Tyres,2026-03-31,500000,260456.79,230872.04,5667.16,8397.58,5072.35,2415.78,2025-08-03,N,claims adjusted
ASPDLR000302,New Deepak Associates,2026-03-31,1200000,1392521.24,1239679.89,39793.14,25113.51,22182.07,8016.18,2026-01-29,N,limit increase requested
ASPDLR000303,Mahalakshmi Anand Services,2026-03-31,250000,236507.53,197395.76,13629.39,13520.10,9026.00,2006.69,2025-07-08,N,owner not reachable
ASPDLR000304,Shree Rafiq Fertilisers,03/31/2026,3500000,1685106.95,986094.65,214789.87,194190.75,98720.57,255938.52,28/11/2025,N,owner not reachable
ASPDLR000305,Ganesh Meena Paints,2026-03-31,250000,107059.49,76415.31,9501.92,8677.10,3406.03,9629.25,16-Sep-25,Y,
ASPDLR000306,Sree Yusuf Depot,2026-03-31,750000,876160.39,587634.44,76509.09,80696.50,66207.06,65141.41,03/11/2025,N,limit increase requested
ASPDLR000307,Lucky Farida Associates,2026-03-31,500000,548197.17,296746.31,46891.89,70045.33,48050.16,107123.49,2026-01-16,N,limit increase requested
ASPDLR000308,Sri Revathi Paints,31/03/2026,5000000,3080898.36,2194122.71,229512.58,214699.81,110962.26,160442.47,2025-08-23,N,promised next week
ASPDLR000309,Ganesh Lakshmi Paints,2026-03-31,500000,536008.61,402294.82,34209.71,46060.35,12686.63,51097.42,2026-02-06,N,
ASPDLR000310,Mahalakshmi Bala Enterprises,31/03/2026,1200000,435828.63,55820.70,99220.95,54270.66,32924.47,115881.44,2026-03-12,Y,limit increase requested
ASPDLR000311,Kaveri Irfan Services,2026-03-31,750000,726260.94,680277.37,7562.69,15140.62,6841.88,2664.27,2025-11-23,N,claims adjusted
ASPDLR000312,Modern Deepak Stores,2026-03-31,1200000,1358695.90,767738.15,119865.60,177088.05,59347.58,34042.91,2025-10-07,N,limit increase requested
ASPDLR000313,Balaji Lokesh Agencies,2026-03-31,500000,375890.13,249135.18,40651.05,21236.62,21965.87,19611.34,2026-01-22,N,cheque bounce
ASPDLR000314,Sree Meena Paints,31/03/2026,750000,434358.53,216582.30,68665.72,65449.86,16651.80,52065.15,19/11/2025,Y,claims adjusted
ASPDLR000315,Vijaya Sanjay Paints,2026-03-31,500000,453245.25,217681.09,39427.28,55972.00,31577.91,70446.29,25/01/2026,Y,cheque bounce
ASPDLR000316,New Rafiq Hardware,2026-03-31,5000000,6648103.20,5880525.25,234481.76,97011.04,147971.66,279310.05,2025-10-25,N,promised next week
ASPDLR000317,Balaji Sowmya Chemicals,2026-03-31,250000,212188.07,164932.91,16163.26,11503.35,6712.85,13668.57,2025-11-30,N,claims adjusted
ASPDLR000318,Metro Yusuf Traders,2026-03-31,1200000,60734.45,39492.37,6935.46,4519.95,3264.13,1829.34,2025-11-16,Y,owner not reachable
ASPDLR000319,Modern Meena Paints,2026-03-31,1200000,1416576.20,858141.26,101077.89,168687.46,54630.41,210456.16,2025-08-01,N,owner not reachable
ASPDLR000320,United Deepak Paints,2026-03-31,250000,91496.29,73624.93,3481.22,5480.33,3256.74,6193.07,14/12/2025,Y,claims adjusted
ASPDLR000321,Lucky Manoj Sales,2026-03-31,5000000,3169777.94,2130372.36,300739.86,211005.09,197693.22,47270.01,11/20/2025,N,promised next week
ASPDLR000322,National Farida Paints,2026-03-31,500000,178069.02,151132.40,7001.66,6988.71,3774.68,4028.83,2026-01-26,N,
ASPDLR000323,Sri Yusuf Services,2026-03-31,750000,801889.35,564399.36,79294.19,43730.92,20000.92,12392.19,2025-11-01,N,promised next week
ASPDLR000324,Kaveri Suresh Traders,2026-03-31,750000,556080.82,309115.40,60232.60,59737.54,23025.61,93669.02,2025-11-15,N,claims adjusted
ASPDLR000325,Ganesh Ganesh Depot,2026-03-31,500000,503448.92,217910.35,69172.31,73256.90,55097.92,118243.74,07/28/2025,N,promised next week
ASPDLR000326,Balaji Farida Paints,2026-03-31,1200000,1295328.39,736040.39,105268.78,134311.82,111882.54,234423.34,2025-09-01,N,
ASPDLR000327,Shree Arun Paints & Co,2026-03-31,1200000,1409975.64,957988.95,87278.25,152251.34,36411.86,39953.96,2025-10-21,N,limit increase requested
ASPDLR000328,BALAJI FARIDA MART,03/31/2026,1200000,567056.53,464344.73,33774.97,16997.38,14492.62,5583.48,2026-03-01,Y,limit increase requested
ASPDLR000329,National Geetha Paints,31/03/2026,500000,44625.46,15126.64,5123.88,8876.23,6077.33,4757.57,2026-02-17,N,claims adjusted
ASPDLR000330,City Prakash Paints,2026-03-31,1200000,228975.15,188965.42,9486.52,13271.72,3560.38,3851.81,2026-02-17,Y,limit increase requested
ASPDLR000331,Star Irfan Mart,2026-03-31,1200000,1411458.94,1034968.11,110474.09,130133.55,30136.59,165631.71,06-Sep-25,N,cheque bounce
ASPDLR000332,Kaveri Prakash Paints,2026-03-31,2000000,2160839.49,1394677.82,154961.19,163881.13,60491.01,238909.86,2025-07-07,Y,claims adjusted
ASPDLR000333,Modern Senthil Paints,2026-03-31,1200000,1554351.53,731267.62,190179.14,117939.65,153807.59,78449.57,2025-12-06,Y,claims adjusted
ASPDLR000334,National Farida Depot,2026-03-31,1200000,1223392.84,611566.49,159099.84,91925.77,145661.14,15999.33,2025-11-12,N,cheque bounce
ASPDLR000335,Vijaya Lakshmi Paints,2026-03-31,1200000,1085361.06,523141.46,136191.44,158478.03,129762.39,134842.68,2025-07-11,N,limit increase requested
ASPDLR000336,Ganesh Deepak Agro,03/31/2026,3500000,4601637.49,734336.75,700832.87,486734.26,219269.69,1384583.70,28-Aug-25,N,owner not reachable
ASPDLR000337,National Senthil Depot,2026-03-31,750000,415366.14,235121.11,27745.08,39346.22,44639.38,21628.45,2026-01-02,N,claims adjusted
ASPDLR000338,Ganesh Chandra Services,2026-03-31,1200000,1435833.71,303871.60,181361.75,149799.53,122868.06,140598.76,2025-12-02,Y,
ASPDLR000339,Murugan Ganesh Associates,2026-03-31,5000000,3199687.72,1630503.86,340335.81,511019.49,139131.90,318946.64,2026-01-08,N,promised next week
ASPDLR000340,Star Irfan Paints,2026-03-31,750000,781463.36,694788.83,14772.62,12161.48,9367.77,4246.33,2025-09-12,N,cheque bounce
ASPDLR000341,Mahalakshmi Deepak Paints,2026-03-31,5000000,2552433.05,1651190.90,254264.50,262473.02,87454.51,202270.10,2025-12-09,N,owner not reachable
ASPDLR000342,Murugan Sowmya Paints,2026-03-31,2000000,2509812.01,1285063.16,229220.82,283187.68,294370.23,327688.54,2025-09-25,Y,claims adjusted
ASPDLR000343,Ganesh Farida Associates,2026-03-31,500000,165601.84,89707.70,25017.81,17473.97,6095.04,28315.58,2025-10-23,N,promised next week
ASPDLR000344,Sri Deepak Agencies,2026-03-31,250000,166488.03,138897.53,7929.59,7108.86,3497.10,2828.91,2026-01-07,Y,promised next week
ASPDLR000345,Prime Meena Paints,2026-03-31,2000000,2699256.81,1431786.76,371889.63,296850.76,252533.47,560646.76,2025-10-09,N,owner not reachable
ASPDLR000346,City Prakash Paints,2026-03-31,5000000,3590970.02,1519692.29,474689.48,618289.59,469480.20,472459.85,2025-11-20,N,promised next week
ASPDLR000347,City Senthil Paints,2026-03-31,5000000,847939.14,616154.41,47386.66,62274.68,38968.50,18988.51,2026-02-06,N,
ASPDLR000348,United Ganesh Paints,2026-03-31,500000,253010.52,227085.08,5534.33,4141.75,3726.80,8775.83,2026-02-11,N,promised next week
ASPDLR000349,Lucky Ganesh Paints,31/03/2026,3500000,1420841.42,683294.89,152819.42,142015.56,146841.99,61332.92,18/03/2026,N,claims adjusted
ASPDLR000350,Royal Manoj Enterprises,31-Mar-26,3500000,3112327.07,1916641.77,289576.79,379480.05,243117.91,308710.51,2026-02-10,Y,promised next week
ASPDLR000351,National Hari Hardware,2026-03-31,750000,994809.81,817362.39,50810.84,33873.36,30002.79,48528.65,03/15/2026,N,cheque bounce
ASPDLR000352,ROYAL NAVEEN PAINTS,2026-03-31,2000000,1172047.98,1099481.67,15978.07,24602.65,13946.28,22508.41,2026-03-08,Y,
ASPDLR000353,United Prakash Agro,2026-03-31,7500000,4641040.63,3317477.70,408077.71,165068.27,113209.75,258463.49,2026-03-03,N,
ASPDLR000354,City Anand Fertilisers,31-Mar-26,750000,956127.22,449010.85,91900.42,71736.03,100209.89,153543.40,2025-12-07,N,cheque bounce
ASPDLR000355,Metro Naveen Paints,2026-03-31,5000000,962517.26,484355.00,142611.07,107783.39,56248.88,184020.73,2026-01-02,Y,
ASPDLR000356,Ganesh Suresh Sales,2026-03-31,2000000,1359839.89,349960.81,201076.82,133425.89,79632.94,150436.03,21-Jan-26,Y,promised next week
