activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
ASPACT00001758,2024-08-18,ASPDLR000949,Mahalakshmi Senthil Hardware,Contractor meet,SR024,KL-North-8,Order taken,29/08/2024,NA,outside beat,asked scheme support
ASPACT00001759,2024-11-03,ASPDLR000829,NEW VENKATESH DISTRIBUTORS,Beat visit,SR053,KA-North-5,Stock checked,2024-12-01,30,outside beat,secondary sale low
ASPACT00001760,25/11/2025,ASPDLR000823,Star Meena Paints,Scheme follow-up,SR025,TS-East-9,Owner absent,2025-12-17,20,outside beat,new counter opened nearby
ASPACT00001761,29/08/2024,ASPDLR000140,Lucky Geetha Paints,Service visit,SR119,AP-South-2,Payment follow-up,,20,missing,cash crunch
ASPACT00001762,2024-11-22,ASPDLR000356,Ganesh Suresh Sales,Service visit,SR010,AP-East-8,Competitor push seen,2024-12-28,15,same gps as prior visit,shifted to competitor
ASPACT00001763,2025-11-06,ASPDLR000870,Balaji Priya Agro,Scheme follow-up,SR128,TN-Central-9,Owner absent,,60,missing,new counter opened nearby
ASPACT00001764,2025-03-11,ASPDLR000175,Shree Yusuf Sales,Colour World check,SR054,KA-East-1,No order,2025-04-25,60,outside beat,new counter opened nearby
ASPACT00001765,2025-08-10,ASPDLR000612,Murugan Irfan Paints,Project lead follow-up,SR030,KA-North-5,Demo done,2025-08-29,60,manual,asked scheme support
ASPACT00001766,2026-03-15,ASPDLR000701,Star Bala Enterprises,Contractor meet,SR058,KA-South-8,Complaint raised,2026-04-01,15,manual,stockist dispute
ASPACT00001767,13/04/2024,ASPDLR000181,United Chandra Enterprises,Project lead follow-up,SR039,AP-East-9,Order taken,16/04/2024,NA,same gps as prior visit,new counter opened nearby
ASPACT00001768,2024-08-09,ASPDLR000876,Kaveri Lokesh Paints,Beat visit,SR063,TS-South-8,No order,2024-09-02,45,missing,new counter opened nearby
ASPACT00001769,2025-11-16,ASPDLR000888,New Irfan Traders,Service visit,SR116,TS-Central-1,Owner absent,2025-12-26,15,same gps as prior visit,asked scheme support
ASPACT00001770,2026-02-01,ASPDLR000623,SREE BALA DEPOT,Project lead follow-up,SR029,KL-Central-2,Owner absent,,10,outside beat,asked scheme support
ASPACT00001771,05/31/2025,ASPDLR000171,Lucky Lakshmi Corporation,Colour World check,SR015,KL-West-6,Competitor push seen,2025-06-25,20,manual,shifted to competitor
ASPACT00001772,02/20/2026,ASPDLR000419,Sree Rafiq Chemicals,Colour World check,SR083,TN-East-8,Complaint raised,,30,outside beat,stockist dispute
ASPACT00001773,2024-05-01,ASPDLR000593,Metro Priya Paints,Scheme follow-up,SR086,KA-East-4,Order taken,2024-06-03,20,manual,asked scheme support
ASPACT00001774,2025-01-21,ASPDLR000486,Modern Karthik Paints,Beat visit,SR113,AP-East-3,Payment follow-up,2025-02-16,10,missing,new counter opened nearby
ASPACT00001775,12/06/2025,ASPDLR000265,Royal Naveen Paints,Contractor meet,SR143,TN-East-4,No order,2025-07-23,45,missing,stockist dispute
ASPACT00001776,2025-04-04,ASPDLR000463,Kaveri Geetha Associates,Project lead follow-up,SR037,TN-East-2,Owner absent,2025-05-01,20,OK,new counter opened nearby
ASPACT00001777,2024-05-23,ASPDLR000977,Sri Chandra Sales,Beat visit,SR115,TN-West-7,No order,06/05/2024,60,manual,secondary sale low
ASPACT00001778,2024-12-22,ASPDLR000437,Royal Sowmya Traders,Contractor meet,SR060,TS-Central-1,Complaint raised,,10,manual,secondary sale low
ASPACT00001779,2025-06-07,ASPDLR000580,Lucky Lokesh Paints,Beat visit,SR044,KA-North-6,No order,2025-06-18,5,OK,cash crunch
ASPACT00001780,2025-03-16,ASPDLR000342,Murugan Sowmya Paints,Project lead follow-up,SR066,TN-East-1,Stock checked,2025-03-19,5,outside beat,shifted to competitor
ASPACT00001781,2026-01-01,ASPDLR000502,Shree Ganesh Paints,Beat visit,SR147,AP-East-9,Complaint raised,2026-01-12,5,missing,new counter opened nearby
ASPACT00001782,2025-09-16,ASPDLR000056,Ganesh Ganesh Enterprises,Contractor meet,SR127,AP-West-9,Complaint raised,,15,same gps as prior visit,new counter opened nearby
ASPACT00001783,21/03/2026,ASPDLR000208,New Lokesh Agencies,Contractor meet,SR005,AP-South-9,Competitor push seen,2026-05-02,5,manual,secondary sale low
ASPACT00001784,2025-05-30,ASPDLR000984,Prime Revathi Tyres,Colour World check,SR051,TN-West-3,Stock checked,2025-06-13,10,OK,stockist dispute
ASPACT00001785,01/15/2025,ASPDLR000918,Prime Kavya Paints,Project lead follow-up,SR012,AP-North-9,Demo done,2025-02-09,20,outside beat,stockist dispute
ASPACT00001786,12/11/2025,ASPDLR000061,Star Revathi Services,Scheme follow-up,SR030,KL-North-9,No order,2026-01-19,45,manual,stockist dispute
ASPACT00001787,2024-12-12,ASPDLR000034,Kaveri Manoj Paints,Beat visit,SR130,KL-South-4,Complaint raised,2025-01-12,60,OK,stockist dispute
ASPACT00001788,2025-01-20,ASPDLR000340,Star Irfan Paints,Service visit,SR116,TN-Central-5,No order,04/03/2025,45,same gps as prior visit,
ASPACT00001789,2025-09-24,ASPDLR000493,Murugan Rafiq Paints,Beat visit,SR005,TN-West-6,No order,14/10/2025,5,OK,new counter opened nearby
ASPACT00001790,2025-10-08,ASPDLR000773,Shree Farida Paints,Project lead follow-up,SR124,KA-East-1,Payment follow-up,2025-11-09,15,missing,secondary sale low
ASPACT00001791,2025-07-12,ASPDLR000611,Lucky Irfan Mart,Scheme follow-up,SR044,TN-Central-2,Stock checked,2025-07-19,45,same gps as prior visit,shifted to competitor
ASPACT00001792,17/02/2026,ASPDLR000930,Ganesh Lokesh Chemicals,Colour World check,SR113,TN-North-5,Complaint raised,05/03/2026,20,OK,
ASPACT00001793,21/05/2024,ASPDLR000102,United Kavya Paints,Service visit,SR040,TS-East-1,Owner absent,2024-06-10,5,manual,cash crunch
ASPACT00001794,2025-11-11,ASPDLR000423,Balaji Kavya Paints,Beat visit,SR087,KL-West-1,Stock checked,,45,OK,new counter opened nearby
ASPACT00001795,01-Jun-24,ASPDLR000349,Lucky Ganesh Paints,Colour World check,SR024,AP-East-2,Complaint raised,07/08/2024,20,outside beat,asked scheme support
ASPACT00001796,2025-05-10,ASPDLR000126,Metro Geetha Paints,Beat visit,SR060,KL-Central-2,Order taken,2025-06-21,20,OK,asked scheme support
ASPACT00001797,03/24/2026,ASPDLR000503,Lucky Prakash Paints,Beat visit,SR045,TN-East-6,Competitor push seen,2026-03-28,45,outside beat,cash crunch
ASPACT00001798,2024-12-11,ASPDLR000822,New Jagan Paints Pvt,Project lead follow-up,SR059,TS-Central-5,Order taken,2025-01-17,15,outside beat,cash crunch
ASPACT00001799,22-May-25,ASPDLR000329,National Geetha Paints,Project lead follow-up,SR012,KA-Central-9,Owner absent,2025-05-25,10,same gps as prior visit,shifted to competitor
ASPACT00001800,2024-04-27,ASPDLR000960,Modern Meena Traders & Co,Contractor meet,SR145,KA-North-9,Stock checked,,10,same gps as prior visit,stockist dispute
ASPACT00001801,13/09/2024,ASPDLR000868,Sri Manoj Paints,Scheme follow-up,SR052,KA-South-6,Owner absent,2024-09-21,10,manual,new counter opened nearby
ASPACT00001802,2025-10-07,ASPDLR000893,National Sowmya Paints Main,Colour World check,SR137,KA-Central-1,Complaint raised,2025-10-28,10,missing,stockist dispute
ASPACT00001803,2025-01-27,ASPDLR000976,Ganesh Farida Paints,Project lead follow-up,SR130,TN-Central-2,Demo done,2025-02-28,15,manual,secondary sale low
ASPACT00001804,2024-05-29,ASPDLR000247,Sri Suresh Services,Colour World check,SR140,PY-North-4,Complaint raised,2024-06-28,45,manual,cash crunch
ASPACT00001805,2024-11-17,ASPDLR000732,Lucky Manoj Stores,Project lead follow-up,SR099,TN-Central-8,Payment follow-up,13/12/2024,60,manual,
ASPACT00001806,2025-11-26,ASPDLR000452,Vijaya Farida Associates,Colour World check,SR138,AP-North-8,Complaint raised,2025-12-24,20,missing,shifted to competitor
ASPACT00001807,2026-03-08,ASPDLR000437,Royal Sowmya Traders,Colour World check,SR060,TS-Central-1,Payment follow-up,,30,same gps as prior visit,shifted to competitor
ASPACT00001808,17-Jul-24,ASPDLR000036,Balaji Rafiq Mart,Colour World check,SR127,AP-West-8,Owner absent,2024-08-22,45,manual,asked scheme support
ASPACT00001809,2024-07-04,ASPDLR000369,National Irfan Tyres,Service visit,SR012,AP-Central-1,Demo done,2024-07-31,30,OK,
ASPACT00001810,2024-04-30,ASPDLR000134,Lucky Arun Paints,Beat visit,SR112,AP-North-2,Stock checked,2024-05-19,5,same gps as prior visit,secondary sale low
ASPACT00001811,05-Dec-25,ASPDLR000569,Sri Venkatesh Tyres,Project lead follow-up,SR149,KA-North-1,Payment follow-up,2025-12-21,60,same gps as prior visit,shifted to competitor
ASPACT00001812,2026-02-09,ASPDLR000399,City Chandra Paints,Beat visit,SR036,TN-Central-2,Order taken,03/20/2026,45,same gps as prior visit,secondary sale low
ASPACT00001813,03/28/2026,ASPDLR000610,Metro Meena Paints,Colour World check,SR025,AP-South-2,No order,2026-04-04,5,OK,
ASPACT00001814,25/12/2024,ASPDLR000137,Prime Sowmya Paints Pvt,Service visit,SR136,AP-Central-3,Owner absent,2025-01-17,45,manual,
ASPACT00001815,2024-09-25,ASPDLR000502,Shree Ganesh Paints,Project lead follow-up,SR147,AP-East-9,Complaint raised,2024-10-17,15,outside beat,new counter opened nearby
ASPACT00001816,2026-03-12,ASPDLR000437,Royal Sowmya Traders,Colour World check,SR060,TS-Central-1,Competitor push seen,,5,same gps as prior visit,
ASPACT00001817,2025-02-24,ASPDLR000457,City Naveen Hardware,Contractor meet,SR142,AP-North-3,Order taken,15/03/2025,60,OK,stockist dispute
ASPACT00001818,2025-10-11,ASPDLR000082,Metro Hari Paints,Beat visit,SR052,TS-South-6,Payment follow-up,20/11/2025,15,missing,secondary sale low
ASPACT00001819,2025-10-18,ASPDLR000142,Sri Lokesh Paints,Scheme follow-up,SR047,TS-Central-6,Demo done,2025-11-25,5,manual,secondary sale low
ASPACT00001820,16/10/2025,ASPDLR000132,New Karthik Corporation,Project lead follow-up,SR112,AP-East-8,Complaint raised,2025-10-29,5,manual,
ASPACT00001821,2025-02-16,ASPDLR000887,Murugan Bala Distributors,Project lead follow-up,SR008,AP-East-6,Payment follow-up,2025-03-06,10,OK,
ASPACT00001822,2025-01-13,ASPDLR000174,Shree Rafiq Corporation,Colour World check,SR115,KL-East-7,Owner absent,,10,OK,asked scheme support
ASPACT00001823,2024-06-27,ASPDLR000146,New Geetha Associates,Colour World check,SR039,TS-North-9,Stock checked,2024-08-06,20,OK,shifted to competitor
ASPACT00001824,2024-08-02,ASPDLR000532,Ganesh Lakshmi Agro,Beat visit,SR127,TN-Central-4,Order taken,,45,OK,asked scheme support
ASPACT00001825,2024-08-13,ASPDLR000880,Balaji Meena Paints,Beat visit,SR034,TN-Central-4,Owner absent,2024-09-11,60,missing,stockist dispute
ASPACT00001826,2024-06-02,ASPDLR000323,Sri Yusuf Services,Project lead follow-up,SR081,KA-West-5,Demo done,2024-06-13,NA,manual,cash crunch
ASPACT00001827,2024-08-02,ASPDLR000960,Modern Meena Traders & Co,Contractor meet,SR145,KA-North-9,Complaint raised,,45,outside beat,stockist dispute
ASPACT00001828,2025-09-04,ASPDLR000722,Vijaya Anand Paints,Colour World check,SR140,KA-Central-8,No order,,30,same gps as prior visit,asked scheme support
ASPACT00001829,2025-03-13,ASPDLR000292,New Kavya Agro,Service visit,SR037,TN-West-7,Stock checked,,30,OK,shifted to competitor
ASPACT00001830,2025-03-19,ASPDLR000995,Mahalakshmi Geetha Paints,Colour World check,SR093,AP-South-3,No order,03/25/2025,60,missing,new counter opened nearby
ASPACT00001831,2026-03-03,ASPDLR000416,Sree Senthil Chemicals,Project lead follow-up,SR040,KL-South-9,Competitor push seen,,5,same gps as prior visit,stockist dispute
ASPACT00001832,09-Nov-25,ASPDLR000409,Vijaya Manoj Distributors,Contractor meet,SR141,AP-West-6,Payment follow-up,,60,outside beat,
ASPACT00001833,2025-08-31,ASPDLR000699,Metro Lokesh Paints,Beat visit,SR034,TN-South-3,No order,2025-09-20,10,manual,stockist dispute
ASPACT00001834,2026-01-06,ASPDLR000771,Royal Karthik Paints,Contractor meet,SR087,TN-South-1,Owner absent,2026-01-13,15,missing,new counter opened nearby
ASPACT00001835,10/12/2024,ASPDLR000506,Modern Bala Hardware,Project lead follow-up,SR108,TS-North-8,Complaint raised,2025-01-09,20,manual,
ASPACT00001836,2025-07-03,ASPDLR000005,MURUGAN MANOJ PAINTS,Project lead follow-up,SR030,KA-Central-2,Owner absent,2025-07-23,10,same gps as prior visit,cash crunch
ASPACT00001837,2024-05-23,ASPDLR000220,Prime Rafiq Enterprises,Service visit,SR128,TS-East-9,No order,,15,OK,secondary sale low
ASPACT00001838,10/16/2025,ASPDLR000613,Murugan Meena Paints,Project lead follow-up,SR119,KA-West-9,Stock checked,,60,missing,shifted to competitor
ASPACT00001839,2025-08-23,ASPDLR000179,CITY ANAND ASSOCIATES,Project lead follow-up,SR048,KA-South-4,Owner absent,2025-09-27,10,manual,secondary sale low
ASPACT00001840,25/12/2024,ASPDLR000199,Star Geetha Traders,Project lead follow-up,SR141,TN-South-9,Payment follow-up,2025-01-23,20,outside beat,stockist dispute
ASPACT00001841,2026-01-30,ASPDLR000349,Lucky Ganesh Paints,Beat visit,SR024,AP-East-2,Demo done,2026-02-21,30,OK,
ASPACT00001842,2024-09-03,ASPDLR000392,New Farida Paints Pvt,Scheme follow-up,SR120,TN-Central-9,Demo done,2024-09-18,15,missing,
ASPACT00001843,2024-10-19,ASPDLR000175,Shree Yusuf Sales,Beat visit,SR054,KA-East-1,Demo done,2024-11-11,20,OK,stockist dispute
ASPACT00001844,2025-11-16,ASPDLR000722,Vijaya Anand Paints,Contractor meet,SR140,KA-Central-8,Payment follow-up,2025-11-25,10,OK,asked scheme support
ASPACT00001845,2024-09-19,ASPDLR000215,Star Karthik Fertilisers,Scheme follow-up,SR135,KA-South-3,Order taken,24/09/2024,20,manual,secondary sale low
ASPACT00001846,2024-11-10,ASPDLR000282,Ganesh Anand Paints,Contractor meet,SR017,KL-East-8,Stock checked,,10,OK,stockist dispute
ASPACT00001847,2024-06-20,ASPDLR000592,National Farida Paints,Service visit,SR089,TS-West-7,Complaint raised,,30,OK,asked scheme support
ASPACT00001848,2026-02-12,ASPDLR000886,Murugan Arun Hardware,Colour World check,SR124,TS-East-1,Competitor push seen,2026-03-18,5,missing,secondary sale low
ASPACT00001849,14/02/2026,ASPDLR000294,Lucky Jagan Corporation,Project lead follow-up,SR079,KA-East-4,Payment follow-up,,45,missing,new counter opened nearby
ASPACT00001850,2025-11-08,ASPDLR000625,Star Bala Stores,Contractor meet,SR134,AP-South-2,Complaint raised,2025-11-16,NA,manual,asked scheme support
ASPACT00001851,2025-09-02,ASPDLR000901,Metro Senthil Sales,Colour World check,SR112,TS-Central-9,Owner absent,09/30/2025,NA,OK,stockist dispute
ASPACT00001852,06/17/2024,ASPDLR000646,City Lokesh Hardware,Scheme follow-up,SR022,TS-West-8,Demo done,04/07/2024,20,manual,stockist dispute
ASPACT00001853,2026-01-31,ASPDLR000821,Kaveri Priya Paints,Beat visit,SR007,KL-West-8,Order taken,2026-02-07,60,same gps as prior visit,secondary sale low
ASPACT00001854,2025-06-07,ASPDLR000712,Lucky Sowmya Corporation,Service visit,SR078,AP-South-5,Owner absent,,5,manual,stockist dispute
ASPACT00001855,15-Aug-24,ASPDLR000494,Sri Deepak Paints,Beat visit,SR106,TN-South-7,Competitor push seen,2024-09-23,45,same gps as prior visit,stockist dispute
ASPACT00001856,19/04/2025,ASPDLR000871,Ganesh Ganesh Paints,Colour World check,SR101,AP-Central-3,Stock checked,2025-05-02,NA,outside beat,secondary sale low
ASPACT00001857,2025-10-29,ASPDLR000691,Kaveri Venkatesh Paints,Scheme follow-up,SR126,TN-North-6,Order taken,2025-11-14,5,missing,shifted to competitor
ASPACT00001858,2025-04-28,ASPDLR000540,Mahalakshmi Kavya Paints,Contractor meet,SR115,TS-East-4,No order,2025-06-08,15,OK,asked scheme support
ASPACT00001859,03/22/2025,ASPDLR000946,City Senthil Stores,Scheme follow-up,SR023,TS-North-9,Demo done,2025-05-06,30,outside beat,cash crunch
ASPACT00001860,2024-04-07,ASPDLR000979,MODERN GANESH PAINTS,Scheme follow-up,SR131,KA-East-9,Competitor push seen,2024-05-13,10,manual,asked scheme support
ASPACT00001861,2024-06-14,ASPDLR000370,Modern Revathi Paints,Scheme follow-up,SR142,TS-West-4,Owner absent,2024-07-20,30,OK,asked scheme support
ASPACT00001862,2024-11-05,ASPDLR000281,SHREE LAKSHMI PAINTS,Colour World check,SR048,TN-North-1,Demo done,,15,OK,secondary sale low
ASPACT00001863,2024-08-08,ASPDLR000357,Metro Lokesh Paints,Colour World check,SR066,AP-North-9,Competitor push seen,2024-08-12,NA,same gps as prior visit,
ASPACT00001864,2025-12-13,ASPDLR000396,Kaveri Kavya Traders Pvt,Contractor meet,SR145,AP-West-7,Order taken,2026-01-09,60,manual,cash crunch
ASPACT00001865,2024-11-02,ASPDLR000165,New Anand Services,Project lead follow-up,SR053,TN-Central-2,Demo done,2024-11-09,NA,OK,
ASPACT00001866,2024-05-21,ASPDLR000501,Star Farida Paints,Project lead follow-up,SR119,KA-West-8,Competitor push seen,2024-06-01,10,outside beat,stockist dispute
ASPACT00001867,10/11/2024,ASPDLR000393,Star Suresh Enterprises,Scheme follow-up,SR091,AP-North-6,No order,2024-11-22,45,outside beat,cash crunch
ASPACT00001868,2024-10-02,ASPDLR000058,Vijaya Lokesh Agencies,Colour World check,SR128,AP-South-7,Order taken,2024-10-06,NA,missing,secondary sale low
ASPACT00001869,2025-06-14,ASPDLR000905,Star Sanjay Agro,Project lead follow-up,SR111,AP-East-5,Complaint raised,2025-07-14,60,outside beat,secondary sale low
ASPACT00001870,2025-11-03,ASPDLR000875,Lucky Bala Agro,Scheme follow-up,SR122,TN-South-7,Owner absent,12/10/2025,20,missing,
ASPACT00001871,2024-06-07,ASPDLR000945,Prime Kavya Corporation,Contractor meet,SR072,KA-South-5,Competitor push seen,2024-07-03,20,missing,secondary sale low
ASPACT00001872,03/17/2025,ASPDLR000755,Vijaya Lakshmi Paints,Beat visit,SR018,TN-South-8,Demo done,,20,missing,
ASPACT00001873,10/05/2024,ASPDLR000929,New Yusuf Paints,Scheme follow-up,SR064,TN-Central-2,Owner absent,,15,outside beat,
ASPACT00001874,2026-03-02,ASPDLR000768,Modern Anand Paints,Beat visit,SR061,TN-North-1,Stock checked,31/03/2026,20,same gps as prior visit,new counter opened nearby
ASPACT00001875,21/05/2024,ASPDLR000827,National Naveen Paints,Scheme follow-up,SR097,AP-West-8,Owner absent,,10,missing,
ASPACT00001876,2025-03-21,ASPDLR000544,Mahalakshmi Priya Paints,Contractor meet,SR066,AP-South-7,Complaint raised,2025-04-09,60,manual,asked scheme support
ASPACT00001877,2025-01-06,ASPDLR000191,Sri Rafiq Paints,Service visit,SR135,KA-North-6,Owner absent,,10,OK,stockist dispute
ASPACT00001878,2024-04-08,ASPDLR000806,United Irfan Fertilisers,Service visit,SR054,TN-North-9,No order,2024-04-18,20,missing,cash crunch
ASPACT00001879,2025-05-26,ASPDLR000122,Sri Yusuf Stores,Scheme follow-up,SR120,PY-North-8,Stock checked,2025-06-20,10,outside beat,shifted to competitor
ASPACT00001880,2025-08-24,ASPDLR000890,Kaveri Farida Hardware,Project lead follow-up,SR094,KL-South-9,Complaint raised,2025-09-27,60,manual,shifted to competitor
ASPACT00001881,22/11/2025,ASPDLR000801,Balaji Hari Paints,Project lead follow-up,SR026,AP-East-8,Order taken,11/25/2025,NA,manual,secondary sale low
ASPACT00001882,16/02/2026,ASPDLR000693,Shree Yusuf Agro,Beat visit,SR127,TS-East-4,No order,2026-02-26,NA,missing,new counter opened nearby
ASPACT00001883,26-Oct-25,ASPDLR000915,Balaji Meena Paints,Service visit,SR019,TS-West-8,No order,,10,outside beat,secondary sale low
ASPACT00001884,30/05/2024,ASPDLR000454,Sree Kavya Paints,Project lead follow-up,SR034,TN-West-1,Stock checked,2024-06-10,5,OK,asked scheme support
ASPACT00001885,2025-08-25,ASPDLR000057,Murugan Naveen Associates,Scheme follow-up,SR062,AP-North-6,Complaint raised,14-Sep-25,45,missing,stockist dispute
ASPACT00001886,2025-12-16,ASPDLR000274,Metro Hari Depot,Contractor meet,SR145,KA-East-1,Payment follow-up,2026-01-26,60,same gps as prior visit,stockist dispute
ASPACT00001887,2025-04-02,ASPDLR000065,Ganesh Geetha Fertilisers,Service visit,SR150,TN-South-8,Complaint raised,2025-05-12,60,same gps as prior visit,shifted to competitor
ASPACT00001888,2026-03-19,ASPDLR000690,Star Sowmya Depot,Service visit,SR132,KA-Central-2,Stock checked,2026-03-31,45,OK,secondary sale low
ASPACT00001889,2025-06-20,ASPDLR000763,Metro Priya Paints,Scheme follow-up,SR064,PY-North-4,Demo done,,15,outside beat,stockist dispute
ASPACT00001890,2025-07-24,ASPDLR000588,Modern Lakshmi Corporation,Service visit,SR039,KL-North-5,Demo done,2025-07-27,30,OK,asked scheme support
ASPACT00001891,2024-05-06,ASPDLR000398,Balaji Revathi Agencies,Service visit,SR054,TS-East-8,Payment follow-up,2024-06-17,NA,missing,stockist dispute
ASPACT00001892,2024-12-08,ASPDLR000051,Mahalakshmi Karthik Stores,Beat visit,SR001,AP-North-1,Payment follow-up,2024-12-28,10,manual,asked scheme support
ASPACT00001893,2025-04-04,ASPDLR000348,United Ganesh Paints,Service visit,SR046,TN-West-2,Payment follow-up,2025-04-19,60,outside beat,stockist dispute
ASPACT00001894,2025-12-15,ASPDLR000252,Metro Lokesh Stores,Project lead follow-up,SR051,AP-North-6,Stock checked,2026-01-08,10,OK,cash crunch
ASPACT00001895,07/30/2024,ASPDLR000298,Metro Hari Paints,Beat visit,SR042,KA-West-2,Complaint raised,2024-09-10,5,missing,
ASPACT00001896,12-Dec-24,ASPDLR000319,Modern Meena Paints,Project lead follow-up,SR032,KL-East-7,Demo done,2025-01-15,30,manual,cash crunch
ASPACT00001897,2025-03-27,ASPDLR000134,Lucky Arun Paints,Colour World check,SR112,AP-North-2,Order taken,2025-04-04,NA,OK,asked scheme support
ASPACT00001898,04/12/2025,ASPDLR000535,PRIME KAVYA DISTRIBUTORS,Contractor meet,SR093,PY-North-8,Complaint raised,2026-01-06,60,missing,shifted to competitor
ASPACT00001899,2025-04-29,ASPDLR000789,Star Manoj Paints,Service visit,SR139,KA-South-1,Demo done,29/05/2025,45,missing,secondary sale low
ASPACT00001900,2025-07-05,ASPDLR000913,Lucky Suresh Corporation,Project lead follow-up,SR085,PY-East-3,Owner absent,2025-08-12,5,OK,
ASPACT00001901,2025-06-20,ASPDLR000950,GANESH GANESH MART,Beat visit,SR127,AP-South-9,Stock checked,08/04/2025,NA,same gps as prior visit,asked scheme support
ASPACT00001902,2025-03-18,ASPDLR000218,Ganesh Manoj Sales,Project lead follow-up,SR039,TN-North-5,Payment follow-up,2025-04-01,60,manual,stockist dispute
ASPACT00001903,2024-06-26,ASPDLR000652,National Sowmya Paints Main,Project lead follow-up,SR049,AP-East-3,No order,2024-07-05,20,missing,shifted to competitor
ASPACT00001904,2024-10-15,ASPDLR000882,Balaji Anand Distributors,Service visit,SR005,KL-Central-1,Demo done,2024-11-16,NA,OK,stockist dispute
ASPACT00001905,03/04/2024,ASPDLR000249,Modern Sanjay Associates,Beat visit,SR044,AP-East-7,Complaint raised,2024-04-15,5,same gps as prior visit,secondary sale low
ASPACT00001906,2024-09-20,ASPDLR000316,New Rafiq Hardware,Project lead follow-up,SR010,TN-East-4,No order,2024-10-10,45,OK,shifted to competitor
ASPACT00001907,2024-08-25,ASPDLR000547,Royal Farida Paints & Co,Colour World check,SR119,TN-Central-3,Demo done,2024-08-28,NA,same gps as prior visit,new counter opened nearby
ASPACT00001908,2025-06-08,ASPDLR000734,Mahalakshmi Jagan Paints,Project lead follow-up,SR018,TS-East-4,Demo done,2025-06-25,30,same gps as prior visit,new counter opened nearby
ASPACT00001909,2024-07-17,ASPDLR000305,Ganesh Meena Paints,Project lead follow-up,SR133,TS-East-9,Owner absent,2024-08-12,NA,manual,shifted to competitor
ASPACT00001910,2025-05-09,ASPDLR000897,Prime Priya Services,Service visit,SR029,KA-East-6,Demo done,06/07/2025,15,outside beat,shifted to competitor
ASPACT00001911,2024-05-30,ASPDLR000248,Prime Senthil Services,Colour World check,SR031,TN-Central-2,Stock checked,,60,manual,new counter opened nearby
ASPACT00001912,2025-09-12,ASPDLR000032,National Revathi Paints,Scheme follow-up,SR007,KA-East-4,Order taken,18-Sep-25,60,same gps as prior visit,secondary sale low
ASPACT00001913,2026-02-09,ASPDLR000420,MAHALAKSHMI DEEPAK HARDWARE,Beat visit,SR048,AP-South-4,Owner absent,26/02/2026,NA,manual,cash crunch
ASPACT00001914,06/22/2025,ASPDLR000811,Prime Anand Paints,Scheme follow-up,SR030,TN-West-5,Payment follow-up,2025-07-16,5,same gps as prior visit,secondary sale low
ASPACT00001915,2025-07-26,ASPDLR000585,National Irfan Paints,Scheme follow-up,SR120,AP-Central-5,Demo done,,45,OK,new counter opened nearby
ASPACT00001916,2025-12-09,ASPDLR000631,United Karthik Corporation,Service visit,SR096,AP-West-3,Demo done,2026-01-08,15,missing,asked scheme support
ASPACT00001917,08/30/2025,ASPDLR000091,Metro Deepak Depot,Colour World check,SR113,KA-Central-1,No order,2025-09-17,5,OK,cash crunch
ASPACT00001918,03/24/2025,ASPDLR000587,Sree Geetha Mart,Scheme follow-up,SR122,KA-West-8,No order,,10,manual,new counter opened nearby
ASPACT00001919,2025-02-12,ASPDLR000790,MURUGAN FARIDA PAINTS,Contractor meet,SR130,TS-Central-7,Owner absent,2025-03-27,10,manual,asked scheme support
ASPACT00001920,2025-11-13,ASPDLR000696,Mahalakshmi Venkatesh Paints & Co,Colour World check,SR022,TN-West-4,Complaint raised,,15,OK,shifted to competitor
ASPACT00001921,2026-01-04,ASPDLR000179,CITY ANAND ASSOCIATES,Service visit,SR048,KA-South-4,No order,,15,missing,new counter opened nearby
ASPACT00001922,2024-11-18,ASPDLR000861,Kaveri Suresh Paints,Contractor meet,SR143,PY-Central-2,Owner absent,2024-11-25,30,OK,asked scheme support
ASPACT00001923,2025-03-19,ASPDLR000360,Ganesh Revathi Paints,Beat visit,SR001,KA-West-7,No order,,20,same gps as prior visit,cash crunch
ASPACT00001924,2024-11-03,ASPDLR000762,Kaveri Naveen Stores Main,Service visit,SR002,AP-Central-3,No order,2024-11-10,NA,same gps as prior visit,
ASPACT00001925,2026-03-12,ASPDLR000536,New Senthil Fertilisers,Scheme follow-up,SR001,KL-North-2,Complaint raised,2026-04-24,10,manual,
ASPACT00001926,2025-12-19,ASPDLR000313,Balaji Lokesh Agencies,Colour World check,SR134,TS-East-7,Owner absent,2026-01-16,60,missing,secondary sale low
ASPACT00001927,21/01/2026,ASPDLR000091,Metro Deepak Depot,Contractor meet,SR113,KA-Central-1,Order taken,,5,manual,shifted to competitor
ASPACT00001928,2025-12-07,ASPDLR000092,Mahalakshmi Ganesh Paints,Scheme follow-up,SR046,TN-Central-4,Demo done,,30,outside beat,shifted to competitor
ASPACT00001929,2025-05-25,ASPDLR000027,Prime Chandra Paints,Contractor meet,SR049,TN-West-1,Payment follow-up,2025-06-22,10,outside beat,
ASPACT00001930,07/16/2024,ASPDLR000333,Modern Senthil Paints,Beat visit,SR003,AP-East-8,Competitor push seen,2024-07-28,60,OK,secondary sale low
