activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
CEAACT00002184,2025-08-09,CEASUB001107,Lucky Arun Traders,Sub dealer visit,SR113,KA-West-6,Owner absent,09/21/2025,NA,missing,shifted to competitor
CEAACT00002185,2026-02-06,CEASUB002522,Vijaya Lakshmi Fertilisers,Mechanic meet,SR149,KL-North-8,Order taken,2026-03-06,10,missing,cash crunch
CEAACT00002186,2024-04-28,CEASUB001714,Royal Lokesh Tyres,Scheme follow-up,SR144,KA-West-8,Complaint raised,2024-05-19,30,manual,cash crunch
CEAACT00002187,14-Feb-25,CEADLR000194,Shree Karthik Tyres,Dealer visit,SR031,TN-West-5,Owner absent,,10,same gps as prior visit,secondary sale low
CEAACT00002188,2024-04-25,CEASUB002400,STAR ARUN CORPORATION,Fleet meet,SR014,AP-Central-2,Competitor push seen,2024-05-24,15,manual,shifted to competitor
CEAACT00002189,2025-07-06,CEADLR000251,National Arun Tyres,Sub dealer visit,SR105,AP-North-9,Order taken,2025-08-01,60,OK,shifted to competitor
CEAACT00002190,2025-11-13,CEASUB004296,Sri Priya Fertilisers,Mechanic meet,SR052,TN-West-6,Demo done,2025-11-29,20,manual,stockist dispute
CEAACT00002191,2024-08-19,CEASUB002023,Prime Naveen Enterprises,Claim follow-up,SR002,KL-South-2,Order taken,2024-08-27,60,missing,new counter opened nearby
CEAACT00002192,31/10/2025,CEASUB003451,Metro Revathi Distributors Pvt,Claim follow-up,SR129,KA-Central-9,Demo done,,60,OK,
CEAACT00002193,2024-07-02,CEASUB001974,Balaji Arun Agencies,Claim follow-up,SR127,KA-Central-5,Demo done,2024-07-13,5,manual,cash crunch
CEAACT00002194,12/09/2025,CEASUB002992,Murugan Suresh Tyres,Sub dealer visit,SR028,KA-South-4,Complaint raised,2025-10-18,5,OK,new counter opened nearby
CEAACT00002195,2025-05-11,CEASUB003164,Star Geetha Distributors,Mechanic meet,SR130,KA-East-4,Payment follow-up,21/05/2025,45,missing,cash crunch
CEAACT00002196,05/07/2025,CEASUB004082,United Prakash Tyres,Claim follow-up,SR137,KL-East-3,Stock checked,2025-05-31,45,OK,asked scheme support
CEAACT00002197,2025-05-21,CEASUB002156,MODERN ARUN AGRO,Mechanic meet,SR080,KL-East-9,Competitor push seen,06/24/2025,45,OK,stockist dispute
CEAACT00002198,2025-09-28,CEASUB002834,Prime Senthil Corporation,Dealer visit,SR030,AP-South-1,Competitor push seen,2025-11-12,60,OK,new counter opened nearby
CEAACT00002199,2026-03-06,CEASUB000351,Kaveri Naveen Associates,Mechanic meet,SR004,TS-South-1,Order taken,25/03/2026,45,manual,stockist dispute
CEAACT00002200,2024-09-13,CEASUB001080,Star Jagan Agro,Dealer visit,SR133,TN-Central-7,Complaint raised,2024-10-09,45,manual,new counter opened nearby
CEAACT00002201,2025-07-23,CEASUB004400,Balaji Manoj Tyres,Scheme follow-up,SR133,TN-Central-4,Complaint raised,,60,missing,asked scheme support
CEAACT00002202,2025-06-14,CEADLR000208,City Senthil Tyres,Sub dealer visit,SR101,TS-South-6,Competitor push seen,16/07/2025,15,missing,
CEAACT00002203,2025-04-07,CEASUB004486,Balaji Farida Paints,Dealer visit,SR012,TN-East-3,No order,18/05/2025,5,OK,
CEAACT00002204,12-Apr-24,CEASUB002965,Murugan Kavya Depot,Scheme follow-up,SR062,AP-West-6,Stock checked,2024-05-16,NA,manual,new counter opened nearby
CEAACT00002205,2024-10-20,CEASUB001387,National Manoj Tyres,Mechanic meet,SR080,AP-South-5,Competitor push seen,2024-11-09,45,manual,new counter opened nearby
CEAACT00002206,02/28/2026,CEASUB003030,BALAJI GEETHA ENTERPRISES,Dealer visit,SR107,TN-West-1,Payment follow-up,,30,outside beat,new counter opened nearby
CEAACT00002207,2025-10-20,CEASUB003470,Shree Chandra Corporation,Sub dealer visit,SR049,AP-East-3,Competitor push seen,2025-10-26,45,missing,cash crunch
CEAACT00002208,2025-09-08,CEASUB000432,Sri Geetha Tyres,Claim follow-up,SR087,PY-North-9,Order taken,2025-09-25,20,missing,cash crunch
CEAACT00002209,2025-06-11,CEASUB004290,Prime Rafiq Tyres,Mechanic meet,SR135,KA-East-7,Stock checked,2025-06-19,NA,outside beat,stockist dispute
CEAACT00002210,2026-01-18,CEASUB000641,SREE MANOJ TYRES,Scheme follow-up,SR029,TS-North-1,Owner absent,2026-01-28,NA,manual,
CEAACT00002211,2025-07-07,CEASUB002601,Sree Lakshmi Tyres,Scheme follow-up,SR008,TS-West-2,Payment follow-up,,60,outside beat,new counter opened nearby
CEAACT00002212,2024-10-13,CEASUB002500,Sri Anand Stores,Dealer visit,SR089,AP-Central-4,No order,,10,outside beat,cash crunch
CEAACT00002213,2025-09-19,CEASUB000200,City Arun Associates,Mechanic meet,SR068,AP-South-5,Owner absent,,5,outside beat,stockist dispute
CEAACT00002214,2024-05-18,CEADLR000472,Lucky Naveen Enterprises,Dealer visit,SR110,TN-North-8,Complaint raised,,60,same gps as prior visit,asked scheme support
CEAACT00002215,2026-03-12,CEASUB004053,Kaveri Venkatesh Hardware,Scheme follow-up,SR043,TS-Central-3,Demo done,24/04/2026,45,missing,asked scheme support
CEAACT00002216,2025-04-20,CEASUB004178,Modern Venkatesh Tyres Ltd,Claim follow-up,SR116,KA-West-9,No order,2025-05-01,NA,OK,asked scheme support
CEAACT00002217,2026-03-21,CEASUB000773,Vijaya Deepak Tyres,Claim follow-up,SR025,KL-South-8,Order taken,,10,OK,
CEAACT00002218,2025-07-26,CEASUB000534,Sree Chandra Tyres,Claim follow-up,SR092,AP-Central-3,Owner absent,,10,manual,secondary sale low
CEAACT00002219,2024-05-11,CEASUB002681,Balaji Chandra Agencies,Dealer visit,SR105,KA-South-7,Order taken,16/05/2024,30,outside beat,cash crunch
CEAACT00002220,2024-11-05,CEASUB001749,Metro Sowmya Associates,Fleet meet,SR136,TN-East-6,No order,2024-12-16,60,manual,new counter opened nearby
CEAACT00002221,2024-05-19,CEASUB004058,Mahalakshmi Arun Tyres,Fleet meet,SR134,TS-North-2,Demo done,06/10/2024,20,manual,stockist dispute
CEAACT00002222,2026-01-11,CEASUB000780,Shree Priya Sales,Sub dealer visit,SR098,KA-East-8,Complaint raised,,60,OK,
CEAACT00002223,2025-09-17,CEASUB000901,Royal Hari Tyres,Mechanic meet,SR115,TS-North-9,Demo done,2025-10-20,30,manual,asked scheme support
CEAACT00002224,2025-01-15,CEASUB003781,Balaji Priya Depot,Claim follow-up,SR079,KL-South-3,Demo done,,60,outside beat,stockist dispute
CEAACT00002225,26/07/2025,CEASUB000178,Balaji Venkatesh Agro,Fleet meet,SR143,TN-South-8,Order taken,23/08/2025,10,same gps as prior visit,shifted to competitor
CEAACT00002226,2024-07-30,CEASUB001847,Star Irfan Enterprises,Fleet meet,SR040,TN-East-6,No order,2024-08-08,5,OK,shifted to competitor
CEAACT00002227,2024-05-02,CEASUB001428,New Venkatesh Agro,Claim follow-up,SR016,AP-Central-8,Payment follow-up,2024-05-06,20,OK,secondary sale low
CEAACT00002228,2025-07-29,CEASUB003433,Ganesh Jagan Tyres,Claim follow-up,SR090,AP-South-6,Stock checked,2025-09-02,30,OK,stockist dispute
CEAACT00002229,05/04/2025,CEADLR000645,Metro Irfan Agencies,Mechanic meet,SR087,TS-Central-8,Order taken,2025-05-08,NA,outside beat,cash crunch
CEAACT00002230,04-Jul-24,CEASUB002242,Balaji Chandra Chemicals,Fleet meet,SR050,TN-West-4,Stock checked,,5,outside beat,shifted to competitor
CEAACT00002231,2026-01-18,CEASUB004011,Lucky Hari Traders,Mechanic meet,SR023,TN-West-4,Demo done,2026-02-07,10,outside beat,asked scheme support
CEAACT00002232,2024-07-16,CEASUB002333,Lucky Chandra Tyres,Dealer visit,SR039,KA-West-4,Order taken,08/05/2024,15,manual,shifted to competitor
CEAACT00002233,2024-06-02,CEASUB002548,United Deepak Fertilisers,Scheme follow-up,SR125,AP-North-2,Complaint raised,,30,missing,cash crunch
CEAACT00002234,2025-06-25,CEASUB002900,Star Ganesh Distributors,Scheme follow-up,SR062,TN-East-9,Demo done,2025-07-29,30,missing,secondary sale low
CEAACT00002235,10-Sep-25,CEASUB002147,Vijaya Priya Depot,Mechanic meet,SR019,AP-Central-8,Payment follow-up,,45,OK,new counter opened nearby
CEAACT00002236,2024-05-11,CEASUB003973,Sri Naveen Chemicals,Fleet meet,SR081,TN-West-1,Stock checked,2024-06-01,30,OK,new counter opened nearby
CEAACT00002237,2025-08-15,CEASUB000337,Modern Naveen Tyres,Scheme follow-up,SR115,KA-East-1,Owner absent,2025-09-24,15,outside beat,new counter opened nearby
CEAACT00002238,2025-05-01,CEADLR000268,Balaji Lokesh Enterprises,Fleet meet,SR105,TS-East-2,Payment follow-up,2025-05-13,60,same gps as prior visit,secondary sale low
CEAACT00002239,2026-03-30,CEASUB002291,Sri Rafiq Depot,Fleet meet,SR137,TN-Central-1,Stock checked,2026-05-04,5,same gps as prior visit,
CEAACT00002240,2024-06-24,CEASUB002041,Kaveri Ganesh Tyres,Fleet meet,SR122,TS-West-2,Stock checked,,20,outside beat,
CEAACT00002241,09/19/2024,CEADLR000631,Vijaya Sanjay Traders,Mechanic meet,SR038,TN-Central-8,Competitor push seen,2024-09-30,15,manual,cash crunch
CEAACT00002242,2025-01-03,CEASUB002266,National Sowmya Traders,Fleet meet,SR132,AP-North-3,Stock checked,2025-01-17,60,same gps as prior visit,new counter opened nearby
CEAACT00002243,2025-11-06,CEASUB003947,Prime Meena Mart,Fleet meet,SR035,KA-Central-8,Demo done,2025-11-16,30,outside beat,cash crunch
CEAACT00002244,2025-02-09,CEASUB002496,City Anand Tyres,Mechanic meet,SR103,AP-Central-3,Demo done,2025-02-27,NA,missing,cash crunch
CEAACT00002245,2024-12-11,CEASUB003332,Kaveri Geetha Mart,Fleet meet,SR033,TS-West-8,Stock checked,2024-12-15,20,outside beat,stockist dispute
CEAACT00002246,2025-02-16,CEADLR000305,Ganesh Suresh Tyres,Dealer visit,SR018,TS-West-6,Competitor push seen,2025-03-08,20,missing,asked scheme support
CEAACT00002247,2025-04-07,CEASUB002413,Vijaya Chandra Paints,Fleet meet,SR116,AP-North-3,Owner absent,,30,OK,stockist dispute
CEAACT00002248,17/10/2024,CEADLR000417,KAVERI FARIDA SERVICES,Scheme follow-up,SR147,TN-East-6,Complaint raised,2024-11-29,5,OK,stockist dispute
CEAACT00002249,2024-04-14,CEASUB003601,Prime Anand Tyres,Scheme follow-up,SR071,TN-West-3,Order taken,2024-04-24,5,missing,cash crunch
CEAACT00002250,2025-08-01,CEASUB001943,Modern Sowmya Corporation,Fleet meet,SR131,TS-Central-3,Competitor push seen,23-Aug-25,5,same gps as prior visit,
CEAACT00002251,2026-02-05,CEASUB001986,Murugan Bala Mart,Fleet meet,SR066,KA-West-3,Payment follow-up,2026-03-01,10,OK,asked scheme support
CEAACT00002252,2025-07-23,CEADLR000596,Balaji Karthik Tyres Ltd,Sub dealer visit,SR095,TS-West-3,Owner absent,2025-09-04,30,OK,
CEAACT00002253,2024-08-13,CEASUB002648,Ganesh Bala Tyres,Dealer visit,SR102,TS-North-1,Competitor push seen,,15,OK,
CEAACT00002254,2024-05-23,CEASUB002500,Sri Anand Stores,Scheme follow-up,SR089,AP-Central-4,Owner absent,,5,same gps as prior visit,shifted to competitor
CEAACT00002255,2025-06-22,CEASUB002732,Prime Hari Tyres,Fleet meet,SR138,KA-Central-1,Complaint raised,05-Aug-25,45,outside beat,
CEAACT00002256,2024-05-01,CEASUB003851,United Naveen Tyres,Mechanic meet,SR032,KA-West-7,Competitor push seen,2024-05-10,60,same gps as prior visit,stockist dispute
CEAACT00002257,2024-05-26,CEASUB004230,Sri Deepak Distributors,Scheme follow-up,SR107,KA-East-3,Order taken,01-Jun-24,45,same gps as prior visit,shifted to competitor
CEAACT00002258,2024-11-17,CEASUB003192,New Lokesh Traders,Fleet meet,SR069,TS-East-2,Competitor push seen,2024-12-23,NA,missing,stockist dispute
CEAACT00002259,04/08/2025,CEADLR000258,CITY JAGAN TYRES,Scheme follow-up,SR081,TN-South-9,Competitor push seen,2025-08-31,15,missing,asked scheme support
CEAACT00002260,2025-04-08,CEASUB001632,Balaji Jagan Tyres & Co,Sub dealer visit,SR150,KA-North-5,Competitor push seen,16/05/2025,45,manual,
CEAACT00002261,2025-07-30,CEASUB001486,Ganesh Naveen Hardware,Fleet meet,SR141,KA-South-8,Stock checked,,60,OK,secondary sale low
CEAACT00002262,2025-11-08,CEASUB000052,Prime Lakshmi Tyres,Mechanic meet,SR060,TN-West-8,Complaint raised,,10,missing,cash crunch
CEAACT00002263,2024-12-14,CEASUB004315,Vijaya Revathi Tyres,Claim follow-up,SR101,TS-Central-1,Demo done,2025-01-28,15,manual,asked scheme support
CEAACT00002264,2025-12-17,CEASUB002466,Metro Bala Tyres,Dealer visit,SR072,KL-North-9,No order,2026-01-09,10,outside beat,shifted to competitor
CEAACT00002265,2024-09-07,CEASUB001031,Balaji Anand Tyres,Mechanic meet,SR068,AP-Central-8,Order taken,10/16/2024,NA,outside beat,shifted to competitor
CEAACT00002266,01/08/2024,CEASUB003221,Ganesh Sanjay Sales,Claim follow-up,SR001,TN-South-4,Stock checked,,5,same gps as prior visit,stockist dispute
CEAACT00002267,2024-06-20,CEADLR000419,National Ganesh Tyres,Fleet meet,SR106,KA-South-5,Payment follow-up,2024-06-23,NA,same gps as prior visit,
CEAACT00002268,2025-09-20,CEASUB003857,Prime Sanjay Tyres,Sub dealer visit,SR150,KA-South-9,Order taken,2025-10-06,10,manual,asked scheme support
CEAACT00002269,2026-03-31,CEASUB000320,Royal Arun Traders,Scheme follow-up,SR118,TN-North-9,Demo done,07-Apr-26,20,missing,shifted to competitor
CEAACT00002270,26-Apr-24,CEASUB004404,Balaji Senthil Mart,Scheme follow-up,SR035,KL-North-8,Owner absent,2024-05-13,45,OK,shifted to competitor
CEAACT00002271,2025-04-10,CEASUB001968,City Farida Associates,Scheme follow-up,SR067,KA-Central-5,No order,2025-04-19,5,outside beat,asked scheme support
CEAACT00002272,25/07/2025,CEASUB002355,City Lakshmi Tyres,Mechanic meet,SR019,KA-East-1,Order taken,02/08/2025,NA,missing,new counter opened nearby
CEAACT00002273,21/12/2024,CEADLR000431,Kaveri Anand Services,Fleet meet,SR052,KA-South-5,Owner absent,,45,manual,asked scheme support
CEAACT00002274,2025-10-15,CEASUB003176,Metro Revathi Tyres,Dealer visit,SR031,AP-Central-6,Payment follow-up,,60,manual,stockist dispute
CEAACT00002275,2024-12-31,CEASUB002186,Balaji Naveen Enterprises,Mechanic meet,SR146,KA-South-2,Order taken,10/01/2025,NA,missing,new counter opened nearby
CEAACT00002276,30/04/2025,CEASUB004072,City Geetha Sales,Sub dealer visit,SR084,AP-Central-3,No order,06-May-25,5,manual,secondary sale low
CEAACT00002277,2025-09-01,CEASUB003882,Ganesh Sanjay Agencies,Mechanic meet,SR118,KA-South-4,Owner absent,28/09/2025,NA,manual,asked scheme support
CEAACT00002278,2024-04-25,CEASUB004209,Sri Suresh Fertilisers,Sub dealer visit,SR116,AP-Central-8,Payment follow-up,,60,OK,
CEAACT00002279,2025-05-27,CEASUB002628,Balaji Rafiq Tyres,Dealer visit,SR116,AP-East-3,Competitor push seen,,5,outside beat,secondary sale low
CEAACT00002280,2025-08-19,CEADLR000731,New Ganesh Hardware,Fleet meet,SR020,KA-Central-6,Order taken,2025-09-25,45,missing,cash crunch
CEAACT00002281,2026-01-06,CEASUB000157,Vijaya Chandra Distributors,Sub dealer visit,SR133,KL-West-9,Demo done,17-Jan-26,5,same gps as prior visit,
CEAACT00002282,2025-10-11,CEASUB001283,Ganesh Revathi Fertilisers,Fleet meet,SR001,KA-West-5,Payment follow-up,23-Oct-25,60,outside beat,new counter opened nearby
CEAACT00002283,23-May-25,CEADLR000463,Sri Chandra Tyres & Co,Claim follow-up,SR123,KA-East-7,Owner absent,,30,outside beat,cash crunch
CEAACT00002284,03/02/2026,CEASUB004182,Star Priya Tyres,Fleet meet,SR017,TN-West-8,Demo done,2026-02-14,5,outside beat,
CEAACT00002285,01-Apr-25,CEASUB001252,Royal Geetha Tyres,Dealer visit,SR039,TS-North-1,Payment follow-up,2025-04-13,10,missing,new counter opened nearby
CEAACT00002286,2025-07-20,CEASUB001554,Sree Irfan Corporation,Scheme follow-up,SR109,TN-East-5,Owner absent,,60,outside beat,cash crunch
CEAACT00002287,2025-11-03,CEASUB002402,Modern Jagan Depot,Sub dealer visit,SR111,TS-East-6,Demo done,,60,OK,stockist dispute
CEAACT00002288,2025-01-03,CEASUB003980,Shree Ganesh Tyres,Dealer visit,SR030,AP-North-5,Owner absent,2025-02-06,10,OK,asked scheme support
CEAACT00002289,2025-12-20,CEASUB001439,National Bala Tyres,Sub dealer visit,SR138,TS-North-7,Complaint raised,2026-01-30,15,manual,new counter opened nearby
CEAACT00002290,2024-09-23,CEASUB004211,Murugan Meena Tyres,Claim follow-up,SR062,AP-South-8,Stock checked,2024-09-28,30,missing,cash crunch
CEAACT00002291,2025-06-06,CEASUB000729,United Anand Tyres,Sub dealer visit,SR037,TN-South-8,Owner absent,2025-07-06,5,OK,stockist dispute
CEAACT00002292,2026-03-03,CEADLR000261,Lucky Suresh Fertilisers,Fleet meet,SR118,TN-East-8,No order,17-Mar-26,45,OK,new counter opened nearby
CEAACT00002293,2024-10-04,CEASUB004095,Kaveri Lakshmi Services,Sub dealer visit,SR068,KA-East-1,Complaint raised,28/10/2024,NA,missing,secondary sale low
CEAACT00002294,2025-06-10,CEASUB003630,Sri Sowmya Mart Main,Fleet meet,SR124,AP-West-8,No order,2025-06-16,60,OK,
CEAACT00002295,16/02/2025,CEASUB000459,Star Deepak Agro,Claim follow-up,SR142,TN-South-1,No order,29-Mar-25,20,outside beat,
CEAACT00002296,08/05/2024,CEASUB003718,Modern Bala Sales,Claim follow-up,SR113,TN-West-7,Competitor push seen,08/06/2024,5,missing,stockist dispute
CEAACT00002297,2024-11-07,CEASUB003057,Ganesh Anand Tyres,Mechanic meet,SR137,KL-South-3,Complaint raised,,10,missing,cash crunch
CEAACT00002298,22/11/2025,CEASUB000528,Modern Irfan Stores,Sub dealer visit,SR065,AP-South-5,Order taken,2025-12-22,20,outside beat,stockist dispute
CEAACT00002299,2024-12-31,CEASUB000645,Vijaya Revathi Tyres,Mechanic meet,SR060,TS-Central-7,Owner absent,13-Feb-25,15,outside beat,stockist dispute
CEAACT00002300,2025-08-02,CEASUB002744,City Meena Tyres Main,Sub dealer visit,SR042,AP-South-3,Competitor push seen,,15,manual,asked scheme support
CEAACT00002301,2025-05-05,CEADLR000038,Sree Karthik Mart,Claim follow-up,SR057,TS-North-4,Payment follow-up,2025-05-24,15,missing,shifted to competitor
CEAACT00002302,2025-06-02,CEASUB000417,Ganesh Manoj Tyres,Mechanic meet,SR098,TS-South-5,Complaint raised,2025-06-23,NA,missing,cash crunch
CEAACT00002303,2025-01-12,CEASUB001326,Royal Farida Tyres,Sub dealer visit,SR052,TS-South-4,Order taken,01/16/2025,20,OK,stockist dispute
CEAACT00002304,2024-05-06,CEASUB000341,Ganesh Farida Fertilisers Ltd,Mechanic meet,SR069,AP-East-6,Order taken,2024-05-18,NA,manual,secondary sale low
CEAACT00002305,2025-05-11,CEASUB002637,New Suresh Enterprises,Dealer visit,SR036,KA-South-1,Stock checked,,15,missing,
CEAACT00002306,2024-10-18,CEASUB001051,Sri Kavya Paints Pvt,Claim follow-up,SR112,TN-South-6,Stock checked,2024-11-17,20,missing,new counter opened nearby
CEAACT00002307,05/09/2025,CEASUB003716,Murugan Sowmya Stores,Scheme follow-up,SR083,KA-Central-5,Stock checked,,10,same gps as prior visit,asked scheme support
CEAACT00002308,2026-02-26,CEASUB000802,Lucky Chandra Tyres,Sub dealer visit,SR095,TN-West-2,No order,2026-03-12,10,OK,shifted to competitor
CEAACT00002309,2025-07-21,CEASUB002397,New Manoj Tyres,Mechanic meet,SR117,KA-South-2,Payment follow-up,,30,outside beat,new counter opened nearby
CEAACT00002310,2026-01-18,CEASUB004082,United Prakash Tyres,Sub dealer visit,SR137,KL-East-3,Order taken,30/01/2026,45,missing,new counter opened nearby
CEAACT00002311,2025-11-11,CEADLR000106,Star Lokesh Tyres,Fleet meet,SR148,KL-South-6,Competitor push seen,2025-12-06,10,missing,secondary sale low
CEAACT00002312,2025-09-12,CEASUB003923,Sree Karthik Tyres,Claim follow-up,SR106,KA-North-2,Owner absent,2025-09-15,20,outside beat,new counter opened nearby
CEAACT00002313,18-Feb-25,CEASUB001992,Sree Priya Agro,Scheme follow-up,SR101,TN-Central-6,Payment follow-up,2025-02-23,45,manual,new counter opened nearby
CEAACT00002314,09/20/2025,CEADLR000232,City Deepak Agro,Claim follow-up,SR057,KA-Central-9,Complaint raised,01/10/2025,15,OK,new counter opened nearby
CEAACT00002315,2024-06-18,CEASUB002442,City Geetha Enterprises,Dealer visit,SR036,TS-North-6,Competitor push seen,2024-07-10,NA,missing,asked scheme support
CEAACT00002316,2025-03-11,CEASUB000853,Mahalakshmi Arun Services,Claim follow-up,SR080,TN-North-1,Owner absent,18/03/2025,20,manual,secondary sale low
CEAACT00002317,2024-09-19,CEASUB003738,Metro Bala Hardware,Sub dealer visit,SR119,TN-East-4,No order,2024-10-30,20,same gps as prior visit,stockist dispute
CEAACT00002318,2026-02-27,CEASUB001505,Vijaya Irfan Enterprises,Sub dealer visit,SR060,TS-West-6,Payment follow-up,2026-04-12,NA,OK,new counter opened nearby
CEAACT00002319,30/01/2025,CEASUB004167,Metro Hari Mart,Mechanic meet,SR141,KA-North-9,Demo done,2025-03-04,45,outside beat,
CEAACT00002320,2025-03-15,CEASUB003812,Balaji Geetha Corporation,Mechanic meet,SR052,TN-East-8,Demo done,,45,same gps as prior visit,
CEAACT00002321,07/20/2025,CEASUB003268,Metro Geetha Sales,Mechanic meet,SR115,TS-Central-3,Competitor push seen,2025-08-24,20,same gps as prior visit,cash crunch
CEAACT00002322,2025-08-07,CEASUB003959,Kaveri Bala Tyres,Scheme follow-up,SR046,AP-Central-4,Stock checked,2025-08-16,NA,same gps as prior visit,cash crunch
CEAACT00002323,2025-09-28,CEASUB001316,National Suresh Agro,Dealer visit,SR010,AP-South-8,Payment follow-up,2025-10-13,60,same gps as prior visit,asked scheme support
CEAACT00002324,2026-02-06,CEASUB001889,Sri Kavya Agencies,Scheme follow-up,SR064,AP-Central-9,Demo done,,45,manual,cash crunch
CEAACT00002325,2025-10-05,CEASUB001968,City Farida Associates,Scheme follow-up,SR067,KA-Central-5,Demo done,2025-11-03,5,missing,new counter opened nearby
CEAACT00002326,2024-04-13,CEASUB001922,Vijaya Arun Agencies,Sub dealer visit,SR130,KL-East-2,No order,,45,missing,new counter opened nearby
CEAACT00002327,04/15/2025,CEASUB001862,Prime Meena Tyres,Scheme follow-up,SR139,TS-North-8,Demo done,,45,same gps as prior visit,
CEAACT00002328,2025-09-01,CEASUB000499,LUCKY ANAND SERVICES,Dealer visit,SR048,KL-Central-4,Owner absent,10/16/2025,15,missing,stockist dispute
CEAACT00002329,2025-04-11,CEASUB002739,City Priya Tyres,Scheme follow-up,SR100,KL-East-7,Stock checked,,45,same gps as prior visit,secondary sale low
CEAACT00002330,2024-11-02,CEASUB000048,GANESH IRFAN TYRES,Sub dealer visit,SR069,KA-West-1,Order taken,2024-11-13,15,outside beat,new counter opened nearby
CEAACT00002331,01/12/2025,CEASUB001601,Vijaya Manoj Mart,Sub dealer visit,SR088,TS-West-8,Order taken,2025-02-01,5,OK,
CEAACT00002332,2025-11-06,CEASUB002217,Shree Yusuf Agro,Dealer visit,SR035,AP-Central-3,Owner absent,2025-11-20,60,same gps as prior visit,
CEAACT00002333,2024-04-08,CEASUB003951,Balaji Senthil Tyres,Dealer visit,SR002,TS-East-5,Payment follow-up,2024-05-04,NA,outside beat,stockist dispute
CEAACT00002334,2025-08-22,CEASUB000372,Kaveri Lokesh Tyres,Scheme follow-up,SR044,TS-Central-1,Stock checked,2025-09-24,NA,OK,shifted to competitor
CEAACT00002335,30-Mar-26,CEASUB004196,Sree Lokesh Tyres Ltd,Scheme follow-up,SR071,AP-West-6,Stock checked,,NA,OK,shifted to competitor
CEAACT00002336,2025-11-10,CEASUB001776,Royal Yusuf Tyres,Fleet meet,SR031,TN-Central-3,Competitor push seen,2025-12-25,15,OK,cash crunch
CEAACT00002337,2025-12-07,CEADLR000611,Vijaya Rafiq Paints,Dealer visit,SR063,TN-South-1,Competitor push seen,2025-12-15,20,missing,asked scheme support
CEAACT00002338,2025-01-24,CEASUB001994,Prime Ganesh Tyres,Dealer visit,SR102,TS-South-5,Demo done,2025-02-08,20,same gps as prior visit,cash crunch
CEAACT00002339,02-Apr-25,CEASUB000382,National Ganesh Tyres,Sub dealer visit,SR135,AP-West-8,Order taken,07/04/2025,45,same gps as prior visit,asked scheme support
CEAACT00002340,26/07/2024,CEASUB001114,Modern Bala Sales,Claim follow-up,SR002,AP-South-9,Order taken,,45,outside beat,stockist dispute
CEAACT00002341,2025-05-27,CEASUB000381,Royal Kavya Stores,Claim follow-up,SR033,TN-East-5,Competitor push seen,,NA,OK,asked scheme support
CEAACT00002342,2025-09-15,CEASUB002152,New Chandra Sales,Sub dealer visit,SR037,KA-West-3,Owner absent,02/10/2025,15,manual,asked scheme support
CEAACT00002343,2025-06-22,CEASUB002987,Prime Naveen Paints,Claim follow-up,SR054,KL-Central-5,Owner absent,2025-07-15,NA,OK,new counter opened nearby
CEAACT00002344,2025-09-15,CEASUB003119,STAR MEENA TYRES,Mechanic meet,SR071,TN-East-1,Demo done,10/09/2025,10,missing,stockist dispute
CEAACT00002345,2024-07-10,CEASUB001893,Balaji Sanjay Tyres,Mechanic meet,SR063,TS-Central-7,No order,2024-08-24,30,OK,stockist dispute
CEAACT00002346,04-Feb-25,CEASUB003400,Murugan Kavya Services,Fleet meet,SR025,AP-North-3,Owner absent,2025-02-15,45,same gps as prior visit,cash crunch
CEAACT00002347,2026-01-03,CEASUB003891,ROYAL LOKESH TYRES,Mechanic meet,SR110,TN-North-6,Owner absent,29/01/2026,45,same gps as prior visit,shifted to competitor
CEAACT00002348,2024-09-13,CEASUB000360,Sri Priya Agencies,Sub dealer visit,SR133,TN-South-8,Stock checked,2024-10-28,20,outside beat,new counter opened nearby
CEAACT00002349,2024-10-17,CEADLR000070,Star Deepak Associates,Dealer visit,SR069,KL-West-6,Stock checked,2024-11-09,60,outside beat,secondary sale low
CEAACT00002350,01/22/2025,CEASUB003151,New Deepak Services,Dealer visit,SR035,TN-South-2,Payment follow-up,2025-02-28,45,missing,stockist dispute
CEAACT00002351,2025-02-06,CEASUB004248,Royal Suresh Tyres,Mechanic meet,SR026,KL-East-6,Competitor push seen,,20,missing,shifted to competitor
CEAACT00002352,2025-05-30,CEASUB001317,Royal Prakash Tyres & Co,Claim follow-up,SR067,TS-Central-2,Demo done,2025-07-03,45,missing,cash crunch
CEAACT00002353,2024-04-06,CEASUB004376,Lucky Kavya Agencies,Dealer visit,SR048,TN-East-1,Demo done,2024-05-12,NA,outside beat,cash crunch
CEAACT00002354,2025-06-21,CEASUB000496,Ganesh Ganesh Traders,Claim follow-up,SR018,AP-Central-1,Demo done,2025-07-28,NA,missing,
CEAACT00002355,2024-10-23,CEASUB003403,New Venkatesh Tyres,Sub dealer visit,SR070,KA-North-5,Payment follow-up,,NA,outside beat,shifted to competitor
CEAACT00002356,2025-11-01,CEASUB000688,Lucky Farida Agencies,Mechanic meet,SR087,AP-North-5,Demo done,2025-11-19,5,missing,shifted to competitor
