customer_id,customer_name,as_of_date,credit_limit,outstanding_amount,not_due_amount,days_1_30,days_31_60,days_61_90,days_90_plus,last_payment_date,block_flag,collector_note
CEADLR000180,Prime Venkatesh Stores,2026-03-31,3500000,2187678.74,1662148.54,163635.83,152398.81,82817.96,153055.68,10/08/2025,Y,owner not reachable
CEADLR000181,New Ganesh Depot,2026-03-31,500000,543623.40,242776.27,103848.62,95896.10,37050.04,94185.17,2026-03-18,N,limit increase requested
CEADLR000182,Lucky Hari Tyres,31/03/2026,2000000,1013204.17,567521.16,86415.56,135716.95,28324.47,179506.66,19-Dec-25,N,claims adjusted
CEADLR000183,Balaji Prakash Paints,03/31/2026,2000000,2413139.05,1510336.66,193793.93,305311.82,57861.39,31140.49,2026-02-18,Y,promised next week
CEADLR000184,Star Rafiq Services,2026-03-31,500000,176287.28,142408.21,6499.09,10883.52,4296.05,6378.36,02/01/2026,Y,promised next week
CEADLR000185,National Manoj Traders,31-Mar-26,1200000,1475307.94,949646.88,166374.13,96679.54,119330.17,20009.71,08-Oct-25,N,promised next week
CEADLR000186,Prime Lokesh Sales,2026-03-31,3500000,829416.46,43192.05,268363.41,158037.16,179082.17,335221.02,2026-02-14,N,owner not reachable
CEADLR000187,Lucky Kavya Mart,2026-03-31,5000000,2200484.76,1250013.09,246744.60,264417.67,146174.97,413453.55,19-Nov-25,Y,promised next week
CEADLR000188,MURUGAN GANESH CHEMICALS,2026-03-31,5000000,6276838.96,5739631.07,134018.23,161302.19,90637.41,111950.78,2025-09-25,N,claims adjusted
CEADLR000189,Star Lakshmi Tyres,2026-03-31,250000,299198.73,224149.39,22579.67,19146.72,14751.45,6096.56,2025-10-18,N,limit increase requested
CEADLR000190,New Hari Enterprises,31-Mar-26,3500000,2013251.18,960553.03,196768.82,249991.60,95199.24,198136.07,2025-11-23,N,cheque bounce
CEADLR000191,Shree Venkatesh Tyres,2026-03-31,750000,454079.47,327523.29,24108.32,22249.06,7317.88,17062.26,07/08/2025,Y,limit increase requested
CEADLR000192,National Senthil Tyres,2026-03-31,7500000,6152020.76,4217619.95,368765.13,254329.10,236441.85,467533.44,24-Dec-25,N,promised next week
CEADLR000193,Vijaya Deepak Associates,2026-03-31,2000000,228652.20,150530.66,22246.02,17003.14,16167.33,6104.68,2026-03-31,N,claims adjusted
CEADLR000194,Shree Karthik Tyres,2026-03-31,250000,107541.93,100993.46,1662.77,897.45,1485.90,2675.35,2026-01-16,N,owner not reachable
CEADLR000195,Vijaya Meena Tyres,2026-03-31,7500000,7271144.26,3970079.34,845542.81,870106.30,567291.75,726109.58,2025-08-08,N,cheque bounce
CEADLR000196,Modern Lakshmi Hardware,2026-03-31,750000,207050.89,114836.82,18309.17,29340.07,12396.96,8154.44,06-Nov-25,Y,
CEADLR000197,Mahalakshmi Yusuf Tyres,2026-03-31,250000,270082.57,184311.94,17347.30,28413.27,20929.22,28188.91,2025-12-30,N,cheque bounce
CEADLR000198,Modern Lakshmi Mart Ltd,2026-03-31,3500000,3095436.86,1649355.82,444440.03,439601.11,189849.04,410515.98,17-Feb-26,N,
CEADLR000199,Murugan Kavya Tyres,2026-03-31,250000,95635.38,58390.01,9087.94,11770.65,2042.99,2089.41,2026-02-10,N,claims adjusted
CEADLR000200,Modern Farida Tyres,2026-03-31,7500000,5344350.28,4884800.12,131244.65,119946.46,88078.93,50489.49,2025-11-28,N,promised next week
CEADLR000201,CITY MANOJ TYRES,2026-03-31,500000,522637.88,483742.47,11584.69,4760.60,5867.47,8362.20,2026-01-25,Y,limit increase requested
CEADLR000202,Lucky Chandra Tyres,2026-03-31,5000000,5748964.35,2801938.75,503724.04,638883.95,149696.77,216427.33,2026-02-22,N,
CEADLR000203,United Bala Tyres,2026-03-31,3500000,2976076.13,2372625.73,165174.43,198268.71,39067.34,136803.13,2025-10-30,N,promised next week
CEADLR000204,UNITED FARIDA TYRES,31/03/2026,2000000,1251421.89,964511.95,87743.82,41860.02,71508.22,10420.69,16/07/2025,N,owner not reachable
CEADLR000205,Balaji Geetha Tyres,2026-03-31,3500000,3069775.70,1914802.42,380469.05,292844.56,279158.74,121452.69,2025-10-19,N,claims adjusted
CEADLR000206,Royal Prakash Services,2026-03-31,750000,731137.45,440271.40,69646.81,86669.56,25096.06,24643.31,2025-08-13,Y,cheque bounce
CEADLR000207,Lucky Meena Depot,2026-03-31,2000000,2526026.27,1750100.17,220711.47,145719.46,163593.82,262700.36,30/11/2025,N,promised next week
CEADLR000208,City Senthil Tyres,2026-03-31,2000000,2021142.27,1501110.16,180064.90,91666.31,100445.79,140908.58,2025-09-10,N,
CEADLR000209,United Yusuf Tyres,2026-03-31,500000,480438.53,321133.45,40850.85,36820.29,27968.36,44700.34,2025-07-03,N,
CEADLR000210,United Sowmya Hardware,2026-03-31,5000000,1362583.90,1042725.14,89485.48,66737.37,69093.11,8077.78,03/11/2025,N,cheque bounce
CEADLR000211,Balaji Bala Depot,31/03/2026,750000,469382.64,264234.29,70465.31,61465.37,45981.15,52840.66,26/01/2026,Y,limit increase requested
CEADLR000212,Shree Sowmya Stores,2026-03-31,3500000,1880726.43,1083599.55,185058.44,195664.49,164117.66,15947.87,2025-11-01,Y,claims adjusted
CEADLR000213,Lucky Anand Tyres,2026-03-31,1200000,1017831.14,814812.64,60648.58,55166.45,47044.04,53560.88,2025-09-22,Y,
CEADLR000214,STAR MEENA TYRES,2026-03-31,1200000,1045624.83,580700.21,103999.26,89187.14,49634.45,13426.39,2025-09-09,Y,cheque bounce
CEADLR000215,Sree Farida Associates,2026-03-31,750000,574659.54,344779.51,79860.98,30520.35,48968.35,57292.32,2025-12-18,N,promised next week
CEADLR000216,National Kavya Tyres Main,2026-03-31,7500000,5893433.51,3652778.78,714733.42,505114.96,311774.69,241742.27,2026-01-04,Y,claims adjusted
CEADLR000217,Shree Prakash Tyres,2026-03-31,7500000,591125.76,279328.37,63851.04,47925.08,40083.67,93580.41,2025-12-31,N,
CEADLR000218,Mahalakshmi Manoj Agencies,2026-03-31,1200000,979666.64,796051.76,30849.21,57902.47,28063.76,70097.30,2026-02-13,N,owner not reachable
CEADLR000219,New Geetha Tyres,2026-03-31,3500000,596930.96,349418.33,70565.12,52818.00,25408.61,41319.62,2025-12-02,N,claims adjusted
CEADLR000220,Shree Meena Tyres,2026-03-31,7500000,9572083.16,6582071.36,534508.17,897460.80,164384.94,1247863.84,09/04/2025,N,cheque bounce
CEADLR000221,Kaveri Manoj Depot,2026-03-31,1200000,231937.93,156888.64,26221.74,14104.51,6146.06,26230.62,2025-07-01,Y,
CEADLR000222,National Sanjay Corporation,31/03/2026,1200000,1589742.30,813145.93,212282.61,138455.98,167154.48,334912.62,2025-09-18,N,owner not reachable
CEADLR000223,City Revathi Hardware,2026-03-31,1200000,360680.16,262389.08,22744.85,17918.63,7467.15,43903.07,2025-11-28,Y,promised next week
CEADLR000224,Lucky Rafiq Chemicals,2026-03-31,1200000,1157137.75,854551.14,53955.18,51431.48,69225.20,83025.36,2025-09-27,N,promised next week
CEADLR000225,Star Irfan Chemicals,31-Mar-26,1200000,1597142.31,723830.48,293215.72,213247.09,124400.08,66777.02,2025-07-25,N,owner not reachable
CEADLR000226,City Deepak Distributors,2026-03-31,1200000,700926.58,648649.26,15924.90,6667.56,9692.11,16124.93,2025-12-09,N,cheque bounce
CEADLR000227,New Priya Stores,31/03/2026,3500000,3084138.15,2792959.58,53298.83,96789.69,62805.96,20621.89,2026-02-03,N,promised next week
CEADLR000228,Royal Chandra Depot,2026-03-31,500000,253289.13,133705.10,30673.58,39549.47,23621.63,27885.17,22/08/2025,N,promised next week
CEADLR000229,Star Arun Tyres Main,2026-03-31,1200000,492660.21,405730.45,15224.69,10881.55,11193.09,27939.57,2026-03-24,N,owner not reachable
CEADLR000230,Balaji Irfan Traders,03/31/2026,2000000,2527004.37,2372900.06,26322.84,40014.02,19953.98,7973.53,01/06/2026,N,
CEADLR000231,Sri Chandra Chemicals,2026-03-31,250000,159505.98,25307.26,30486.60,23760.32,25270.08,55534.72,2025-07-15,N,claims adjusted
CEADLR000232,City Deepak Agro,2026-03-31,500000,257491.75,136975.32,39789.26,31520.91,11988.57,11147.70,2025-09-11,Y,owner not reachable
CEADLR000233,Vijaya Farida Services,2026-03-31,7500000,3239720.29,2848931.06,103328.14,118126.57,96194.82,28589.22,2025-11-10,N,owner not reachable
CEADLR000234,Vijaya Meena Tyres,2026-03-31,500000,350651.50,244940.08,25328.60,25297.47,14353.24,24629.14,2026-03-14,Y,claims adjusted
CEADLR000235,National Prakash Tyres,31-Mar-26,750000,882306.33,635804.24,40188.74,48761.41,56533.81,54646.58,2026-02-01,Y,limit increase requested
CEADLR000236,Sri Sanjay Services,2026-03-31,1200000,1452205.78,731056.44,221932.51,246508.61,102752.78,306716.68,2025-07-30,Y,promised next week
CEADLR000237,United Meena Hardware,03/31/2026,500000,31761.34,22039.22,1848.47,1411.34,1152.79,3326.76,2025-08-19,N,promised next week
CEADLR000238,Vijaya Lokesh Tyres,2026-03-31,250000,108236.00,90220.65,4998.36,5814.11,3811.54,1238.28,2026-01-20,N,
CEADLR000239,Kaveri Lokesh Fertilisers,2026-03-31,500000,584880.22,533995.47,8927.73,6790.83,2656.27,18686.85,2025-11-05,N,
CEADLR000240,Kaveri Hari Tyres,31/03/2026,3500000,4213753.24,2971091.65,220340.98,421592.40,87289.17,322544.07,2025-07-14,Y,cheque bounce
CEADLR000241,Balaji Venkatesh Tyres,03/31/2026,250000,260777.09,247327.67,3759.99,3099.52,1749.14,4156.00,2025-07-25,Y,owner not reachable
CEADLR000242,Vijaya Jagan Distributors,2026-03-31,750000,631045.22,452044.53,60011.77,60383.89,32244.15,18441.14,2025-09-11,N,cheque bounce
CEADLR000243,United Irfan Sales,2026-03-31,3500000,1358472.87,1110815.21,86538.07,78302.50,36537.69,91986.81,2025-12-29,N,promised next week
CEADLR000244,New Farida Tyres,2026-03-31,5000000,369819.33,247876.87,34099.89,15892.72,26080.33,40563.05,2025-11-14,N,promised next week
CEADLR000245,City Sowmya Tyres,2026-03-31,500000,652808.62,347413.21,82788.16,90581.63,46896.69,75800.36,2026-01-09,N,
CEADLR000246,Ganesh Manoj Traders & Co,03/31/2026,5000000,2204760.35,1710047.87,95538.45,115903.03,85805.51,27751.73,13-Dec-25,Y,owner not reachable
CEADLR000247,City Hari Distributors,31/03/2026,3500000,4203081.27,2884852.03,242969.26,225255.97,102743.55,332324.89,2025-08-04,N,limit increase requested
CEADLR000248,ROYAL ANAND TYRES,2026-03-31,7500000,10061312.42,7442767.30,668498.18,687087.84,133371.41,330060.99,2025-08-31,N,limit increase requested
CEADLR000249,Murugan Hari Tyres Ltd,2026-03-31,750000,874592.82,759473.20,25701.16,23544.49,26117.42,13181.20,05/03/2026,N,cheque bounce
CEADLR000250,Metro Meena Tyres,2026-03-31,1200000,1133803.94,672090.55,152893.56,120784.13,64611.51,27383.42,2026-03-13,N,promised next week
CEADLR000251,National Arun Tyres,2026-03-31,5000000,4467366.12,2788123.37,410628.40,496858.83,310257.05,55652.06,2025-08-21,Y,limit increase requested
CEADLR000252,Ganesh Hari Tyres,2026-03-31,750000,1004049.85,479257.55,161244.98,108242.29,117242.55,32841.87,2026-01-06,N,
CEADLR000253,Mahalakshmi Naveen Tyres,31-Mar-26,1200000,927885.72,518080.31,102080.11,126262.30,63157.26,134286.05,2025-11-01,Y,cheque bounce
CEADLR000254,Metro Sanjay Mart,2026-03-31,2000000,1651496.41,1120355.05,98127.33,140627.80,82006.81,69747.30,2025-10-15,N,limit increase requested
CEADLR000255,City Suresh Depot,2026-03-31,500000,454582.13,161047.36,69067.15,41535.88,42629.10,73801.06,26-Feb-26,N,
CEADLR000256,Lucky Jagan Paints,2026-03-31,250000,302652.05,199707.43,30238.98,31046.42,8886.70,37168.85,2025-10-18,Y,promised next week
CEADLR000257,Modern Deepak Mart,2026-03-31,2000000,784205.30,604391.22,33868.44,39655.10,32180.05,52787.41,2025-11-27,Y,cheque bounce
CEADLR000258,CITY JAGAN TYRES,2026-03-31,1200000,446362.66,308179.75,35670.98,39876.74,25026.59,2920.15,2025-08-19,Y,owner not reachable
CEADLR000259,Shree Lokesh Tyres,31-Mar-26,3500000,3881846.40,2082299.09,579951.45,336970.80,215278.19,556050.70,08/24/2025,N,limit increase requested
CEADLR000260,Kaveri Irfan Tyres,2026-03-31,3500000,1106883.61,746205.42,99768.02,49672.05,53182.86,77078.03,2025-09-13,N,cheque bounce
CEADLR000261,Lucky Suresh Fertilisers,2026-03-31,750000,202025.58,184692.62,3740.26,6006.91,2390.01,5039.12,2025-10-17,N,promised next week
CEADLR000262,Murugan Naveen Paints,2026-03-31,2000000,987326.66,567646.91,82052.68,125271.20,74129.62,115732.05,08/13/2025,Y,owner not reachable
CEADLR000263,Sri Manoj Sales,2026-03-31,7500000,2243613.71,1570998.23,191205.63,199899.68,134704.21,278083.69,2025-11-06,Y,cheque bounce
CEADLR000264,National Suresh Tyres,2026-03-31,2000000,2093844.91,1818585.47,83042.74,62738.07,14784.14,92664.50,2025-11-03,N,promised next week
CEADLR000265,Lucky Arun Tyres,31-Mar-26,1200000,332465.52,300175.85,6512.66,10121.49,4176.90,1943.75,2025-11-22,N,limit increase requested
CEADLR000266,City Rafiq Tyres,2026-03-31,750000,483914.30,447117.66,6600.26,6789.55,5653.64,4169.23,2026-03-10,N,limit increase requested
CEADLR000267,City Farida Services,2026-03-31,2000000,1680687.39,804505.27,214651.99,175113.90,87409.29,338829.77,2026-01-10,N,limit increase requested
CEADLR000268,Balaji Lokesh Enterprises,03/31/2026,250000,248727.56,219106.25,9344.28,8925.06,7094.05,13328.83,2026-01-12,Y,owner not reachable
CEADLR000269,MODERN NAVEEN CHEMICALS,31-Mar-26,750000,550868.53,313856.28,74651.45,72130.17,54284.90,81662.93,2026-01-03,N,
CEADLR000270,Star Suresh Chemicals,2026-03-31,7500000,9371683.93,6006973.25,772963.54,749957.53,237550.95,510963.84,2025-10-22,N,
CEADLR000271,Metro Senthil Tyres,2026-03-31,500000,507750.05,258876.27,69562.11,41723.86,45177.82,55005.25,2025-09-01,Y,
CEADLR000272,Modern Senthil Corporation Main,2026-03-31,2000000,720239.26,637527.72,22607.11,16109.05,16523.32,9184.70,01/27/2026,Y,cheque bounce
CEADLR000273,Metro Karthik Tyres,31/03/2026,2000000,259297.72,170653.67,16514.95,25589.37,7708.82,34106.71,2025-08-19,N,owner not reachable
CEADLR000274,Vijaya Anand Agro,2026-03-31,2000000,1467164.13,673839.97,188902.24,248674.67,195198.35,133561.22,2025-12-14,Y,claims adjusted
CEADLR000275,Mahalakshmi Venkatesh Distributors,2026-03-31,5000000,2869713.90,1970326.19,279759.51,261079.20,160681.25,142755.06,2026-01-28,N,promised next week
CEADLR000276,Murugan Hari Tyres,31-Mar-26,500000,273733.30,141662.59,42385.60,44958.67,21292.65,3229.39,2026-02-01,Y,claims adjusted
CEADLR000277,Metro Meena Tyres,03/31/2026,500000,102062.18,65929.14,11745.64,11841.63,8594.34,8051.13,24/02/2026,Y,limit increase requested
CEADLR000278,Lucky Manoj Stores Pvt,2026-03-31,7500000,2337148.11,1527073.43,127819.29,261672.71,158652.71,75246.08,2025-07-10,N,owner not reachable
CEADLR000279,Star Meena Enterprises,2026-03-31,750000,283771.18,166307.43,31192.01,31702.04,7806.17,51502.77,2025-08-25,N,promised next week
CEADLR000280,Vijaya Lokesh Tyres,2026-03-31,2000000,1937941.02,1528030.81,110427.14,135106.94,82699.92,139801.98,2026-03-31,N,limit increase requested
CEADLR000281,United Sowmya Tyres,31/03/2026,500000,311859.44,216960.90,30482.62,23931.64,8477.34,21014.09,2025-12-03,Y,promised next week
CEADLR000282,United Venkatesh Mart,31/03/2026,500000,586264.26,147753.12,127565.23,77842.81,73703.44,182559.69,04/03/2026,Y,promised next week
CEADLR000283,United Manoj Traders,2026-03-31,750000,663642.57,360761.07,76571.84,98440.31,42747.08,34313.95,2026-03-19,N,owner not reachable
CEADLR000284,Sree Lakshmi Paints,31/03/2026,750000,429141.38,304147.43,41560.74,42143.84,23247.00,11033.72,2025-11-02,N,limit increase requested
CEADLR000285,Lucky Revathi Fertilisers,2026-03-31,5000000,4041182.15,3524730.70,119789.99,86166.87,37002.88,210966.56,2025-11-07,N,claims adjusted
CEADLR000286,Shree Jagan Tyres,03/31/2026,750000,215000.92,128638.83,14612.22,10679.04,17784.34,34421.53,2025-11-18,N,owner not reachable
CEADLR000287,Metro Karthik Mart,2026-03-31,3500000,2552199.96,1510161.49,276303.94,196096.46,225807.58,376495.26,2025-10-04,Y,owner not reachable
CEADLR000288,CITY YUSUF CHEMICALS,03/31/2026,250000,114571.69,66412.54,16334.15,15205.62,8853.69,11000.12,2025-07-23,N,owner not reachable
CEADLR000289,Vijaya Revathi Mart,2026-03-31,2000000,1467420.36,896170.49,97206.69,133016.60,88694.54,230053.21,2025-10-01,Y,claims adjusted
CEADLR000290,CITY NAVEEN TYRES,2026-03-31,5000000,2423186.62,1246770.28,216518.84,193063.74,90200.84,325129.18,2025-07-07,N,claims adjusted
CEADLR000291,City Senthil Tyres,03/31/2026,250000,246817.02,218844.47,4998.34,5205.96,4068.19,9996.13,31/12/2025,N,limit increase requested
CEADLR000292,Star Rafiq Tyres,31-Mar-26,750000,954169.92,762006.98,53650.50,55951.19,12943.28,21436.06,2026-01-03,Y,limit increase requested
CEADLR000293,Prime Revathi Associates,2026-03-31,5000000,268882.75,202376.76,12406.33,14784.11,14979.18,11244.22,09/11/2025,N,claims adjusted
CEADLR000294,Shree Deepak Tyres,2026-03-31,5000000,5912366.24,3975786.55,667887.49,618356.85,299289.34,683205.20,2025-07-19,Y,promised next week
CEADLR000295,Prime Priya Tyres,2026-03-31,7500000,2725783.75,1424717.07,209949.31,392041.58,309827.48,396877.47,2025-12-17,Y,limit increase requested
CEADLR000296,Lucky Sowmya Tyres,2026-03-31,500000,500283.94,364452.79,34926.34,30601.28,7886.66,55968.50,2025-09-25,N,owner not reachable
CEADLR000297,Murugan Anand Mart,2026-03-31,500000,84189.77,75250.48,1549.86,2869.03,1330.15,193.50,2025-08-16,N,owner not reachable
CEADLR000298,Mahalakshmi Naveen Tyres,2026-03-31,1200000,526367.82,215075.46,53073.24,95162.94,56673.59,104052.68,02/08/2025,N,claims adjusted
CEADLR000299,Vijaya Senthil Tyres Pvt,31/03/2026,750000,662554.54,435617.10,46070.69,71997.33,28901.63,94300.45,2025-10-11,Y,claims adjusted
CEADLR000300,METRO PRAKASH TYRES,31/03/2026,7500000,4694003.32,3735936.04,289535.14,241630.80,187216.63,58651.47,2025-11-24,N,limit increase requested
CEADLR000301,Sri Suresh Tyres,2026-03-31,2000000,1727314.59,1256841.81,70601.61,122535.04,65137.89,141911.60,2025-10-15,N,owner not reachable
CEADLR000302,Lucky Lokesh Enterprises,2026-03-31,3500000,2915655.31,1677126.05,324727.75,240637.81,210085.73,290305.99,24/10/2025,Y,
CEADLR000303,MODERN SOWMYA SERVICES,31/03/2026,750000,837327.72,555832.32,72152.26,94313.77,60210.93,122572.58,2026-03-10,N,cheque bounce
CEADLR000304,Ganesh Yusuf Tyres,2026-03-31,1200000,147960.04,103233.55,12436.12,13739.15,8169.66,17736.24,2026-02-27,N,limit increase requested
CEADLR000305,Ganesh Suresh Tyres,2026-03-31,250000,79520.05,51931.99,5696.58,8124.83,2689.41,5177.42,11/03/2026,N,cheque bounce
CEADLR000306,Kaveri Revathi Tyres,2026-03-31,7500000,4479385.77,624205.83,735473.93,1026527.47,244977.97,944757.25,10/04/2025,Y,claims adjusted
CEADLR000307,Star Rafiq Associates,2026-03-31,2000000,627541.59,153258.49,111041.18,142480.04,109010.15,50190.07,2025-07-27,N,owner not reachable
CEADLR000308,SRI GANESH ASSOCIATES,2026-03-31,500000,215318.47,151816.58,14772.33,9616.26,14964.86,6854.71,2025-10-10,N,limit increase requested
CEADLR000309,Royal Arun Tyres,2026-03-31,2000000,732983.19,546431.29,53871.84,31294.70,27191.49,11177.75,2026-03-16,N,owner not reachable
CEADLR000310,New Sowmya Mart Ltd,2026-03-31,1200000,306072.76,248145.77,19598.34,16961.84,8724.43,8874.46,2025-12-08,N,claims adjusted
CEADLR000311,Metro Manoj Tyres,2026-03-31,250000,305812.74,179843.02,29151.19,39572.90,6720.85,37164.82,07/18/2025,Y,
CEADLR000312,Star Priya Tyres,2026-03-31,7500000,9151703.01,5243048.48,1292547.48,1047955.81,265575.95,270844.66,2025-09-30,N,owner not reachable
CEADLR000313,National Hari Stores,2026-03-31,750000,562110.98,431572.07,30015.10,42268.03,32207.07,56959.11,2025-12-18,N,limit increase requested
CEADLR000314,Kaveri Meena Paints,2026-03-31,750000,406271.67,282613.15,35225.77,37116.45,24280.29,11615.14,2025-08-16,N,claims adjusted
CEADLR000315,City Chandra Tyres,2026-03-31,3500000,2603842.24,1314601.38,374117.08,251174.15,183942.47,367612.80,03/09/2026,N,promised next week
CEADLR000316,Shree Meena Sales,2026-03-31,7500000,1824257.79,898998.19,217930.48,249548.43,223759.23,73788.05,2025-11-03,Y,limit increase requested
CEADLR000317,Murugan Bala Tyres,2026-03-31,500000,215476.13,159610.55,13751.48,16640.29,4147.29,8926.09,19/02/2026,Y,cheque bounce
CEADLR000318,United Arun Enterprises,2026-03-31,1200000,718526.27,591826.65,22886.86,23970.20,11007.47,47077.78,2026-01-13,Y,limit increase requested
CEADLR000319,Murugan Geetha Distributors,2026-03-31,1200000,222052.13,140622.12,22724.33,15647.85,19192.83,23461.06,2025-11-07,N,limit increase requested
CEADLR000320,Murugan Sowmya Hardware,2026-03-31,250000,208157.99,97346.80,25972.75,26452.71,6059.72,47240.43,2025-12-04,Y,claims adjusted
CEADLR000321,Murugan Suresh Tyres,2026-03-31,3500000,3043854.50,1539679.40,319696.59,336414.09,90288.50,523305.11,2026-03-31,N,claims adjusted
CEADLR000322,Mahalakshmi Bala Agencies,2026-03-31,5000000,4466728.68,3717272.15,220275.61,210291.27,168409.72,272443.58,2025-10-21,Y,claims adjusted
CEADLR000323,Royal Deepak Paints,2026-03-31,750000,809556.89,707131.68,23946.73,31021.97,20679.78,4791.86,2026-01-26,N,
CEADLR000324,Royal Suresh Associates,2026-03-31,2000000,751150.18,375295.27,105120.90,111904.16,60807.11,132394.60,12/31/2025,N,promised next week
CEADLR000325,Balaji Rafiq Tyres,2026-03-31,1200000,662139.98,475120.54,33689.54,45413.28,33384.30,28285.92,14-Jul-25,N,limit increase requested
CEADLR000326,Murugan Geetha Tyres Ltd,2026-03-31,2000000,1308182.87,814815.35,131915.83,128276.90,100948.57,159989.76,2025-11-04,N,
CEADLR000327,National Meena Tyres,2026-03-31,5000000,5989146.47,4396187.07,477516.38,464877.49,301035.27,231775.05,2025-11-26,N,limit increase requested
CEADLR000328,Shree Bala Mart,2026-03-31,750000,952611.09,855833.25,20650.48,23732.38,14640.01,5593.19,11/01/2026,Y,owner not reachable
CEADLR000329,Shree Sanjay Services,2026-03-31,250000,223708.91,211639.31,3695.56,1538.48,1987.03,1467.26,2025-11-05,N,cheque bounce
CEADLR000330,Lucky Geetha Stores,2026-03-31,250000,262524.12,194228.85,20603.95,18857.03,6320.35,2698.05,19-Feb-26,N,claims adjusted
CEADLR000331,Balaji Bala Traders,31/03/2026,250000,314463.65,198232.22,19306.44,14044.54,13679.20,22287.90,2025-11-25,Y,claims adjusted
CEADLR000332,Murugan Irfan Tyres,2026-03-31,1200000,1312832.23,1205135.44,35552.38,30195.72,8501.90,5640.71,2025-08-29,N,claims adjusted
CEADLR000333,Balaji Anand Hardware,2026-03-31,3500000,2560847.71,1760634.82,164288.12,182291.47,172597.18,102685.00,2026-01-25,Y,cheque bounce
CEADLR000334,Kaveri Jagan Services,2026-03-31,7500000,8591082.56,5021072.27,880747.91,707838.97,562404.01,888730.24,2025-07-07,N,claims adjusted
CEADLR000335,National Yusuf Agro,31-Mar-26,1200000,493081.73,302220.91,59587.82,49251.07,12275.82,47501.72,2025-08-02,N,promised next week
CEADLR000336,Ganesh Yusuf Services,2026-03-31,500000,286844.93,185303.70,24342.45,18387.54,13659.38,31100.25,2025-10-08,N,
CEADLR000337,Metro Lakshmi Tyres,31/03/2026,750000,741603.94,577624.85,50802.09,32517.54,16562.37,37411.87,03/17/2026,Y,claims adjusted
CEADLR000338,Balaji Chandra Mart,2026-03-31,500000,649076.42,380348.82,72742.89,71351.03,55453.56,28350.81,2025-12-13,N,limit increase requested
CEADLR000339,STAR GEETHA TRADERS,2026-03-31,5000000,3478994.24,3275387.57,46689.69,51781.51,45556.06,12312.42,08/14/2025,N,cheque bounce
CEADLR000340,Mahalakshmi Ganesh Traders,2026-03-31,500000,103312.47,49542.64,10568.15,10845.07,10741.94,22788.91,2025-08-29,Y,
CEADLR000341,Mahalakshmi Farida Stores,2026-03-31,3500000,1186550.74,993359.21,41438.03,34039.49,14206.66,67825.93,2025-09-16,N,
CEADLR000342,Shri Suresh Enterprises,03/31/2026,1200000,1207496.55,889128.63,98808.13,103004.39,26881.65,123787.41,2025-08-08,N,promised next week
CEADLR000343,Mahalakshmi Sanjay Agro,2026-03-31,500000,437322.02,362689.22,23864.22,16576.51,13336.25,17091.21,2025-10-25,N,limit increase requested
CEADLR000344,Star Geetha Traders,2026-03-31,5000000,3458125.96,2460092.27,159267.11,334033.10,124003.29,311346.97,2025-07-28,Y,
CEADLR000345,United Naveen Chemicals,31/03/2026,2000000,934265.70,788399.69,28246.34,29937.51,26987.04,11324.90,2025-11-02,N,promised next week
CEADLR000346,Mahalakshmi Priya Paints,2026-03-31,500000,453071.87,375006.00,21203.26,16369.48,16269.04,9654.22,2025-07-03,Y,cheque bounce
CEADLR000347,Vijaya Irfan Tyres,31/03/2026,750000,953620.76,863412.22,15182.72,14302.72,9461.88,26853.62,2026-02-16,N,
CEADLR000348,Prime Rafiq Tyres,31-Mar-26,3500000,2583696.50,2343885.46,58919.11,53730.59,40112.92,60747.85,2026-02-24,N,claims adjusted
CEADLR000349,Modern Suresh Mart,31/03/2026,500000,396809.91,254283.91,28705.54,49385.91,26004.13,6327.37,2026-03-15,N,promised next week
CEADLR000350,Ganesh Irfan Stores,31/03/2026,3500000,1502562.24,1160797.29,104299.31,91297.41,25541.66,6916.19,2026-03-06,N,
CEADLR000351,Sri Meena Tyres,2026-03-31,5000000,3980524.67,2945578.50,256125.06,344845.96,227666.12,112367.41,2025-10-25,N,promised next week
CEADLR000352,Modern Revathi Tyres,2026-03-31,1200000,227303.98,142774.38,16685.90,25989.93,18192.03,2255.29,2026-01-05,N,cheque bounce
CEADLR000353,Murugan Venkatesh Depot,2026-03-31,1200000,241736.44,154504.50,29779.61,14391.19,15364.61,22615.20,2025-09-06,N,claims adjusted
CEADLR000354,National Karthik Hardware,31/03/2026,7500000,7987825.75,6000113.12,304010.30,250385.44,250192.62,457998.86,18/10/2025,N,
CEADLR000355,National Kavya Corporation,31/03/2026,250000,178502.52,120036.51,16084.00,12782.64,6268.69,15466.03,2025-10-31,N,promised next week
CEADLR000356,Star Lakshmi Tyres,2026-03-31,3500000,2765665.40,1773275.30,291725.86,224108.74,155400.83,301411.64,2025-09-13,Y,cheque bounce
CEADLR000357,Vijaya Jagan Paints,31/03/2026,7500000,5454469.60,2843683.20,573756.97,526531.41,651837.05,1048040.12,2025-09-02,N,cheque bounce
CEADLR000358,United Farida Tyres,2026-03-31,2000000,1458559.18,177543.40,262603.63,390917.35,293576.66,548178.44,2025-10-08,N,cheque bounce
CEADLR000359,Kaveri Suresh Depot,31/03/2026,5000000,6581210.99,4857947.75,570150.84,247422.20,138396.86,58544.45,2025-08-31,Y,limit increase requested
